row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  25.1345  13.888  45.5404  15.1771  441.912  26.3936  26680.2  169.916  547.18  35.7936  36.2581  12.4055  6.71045  41.2092  37.1963  19.4423  37.3619  21.9594  25.8491  18.3196  1.23087
1  0  49.3077  14.0199  59.9068  15.3248  371.233  24.5509  26234.8  164.168  424.775  33.9142  20.0071  11.0279  19.3553  47.5333  81.0024  20.7927  45.2055  22.9823  3.87302  21.5027  1.38625
2  0  635.623  32.9058  744.134  37.1584  2666.33  60.1288  25439  166.757  8330.75  103.695  305.153  31.5017  96.4865  34.7223  561.484  35.5174  45.9804  24.4237  227.54  28.9144  1.24803
3  0  677.946  33.0725  732.062  36.0411  1741.02  50.322  25379.4  166.279  7141.98  96.8939  353.577  31.881  66.2539  36.7797  678.461  36.4575  106.774  25.9463  212.76  28.2265  1.19609
4  0  1075.64  41.0088  1505.78  49.2819  2803.42  63.6019  25185.6  167.328  12660.1  125.324  617.166  41.4855  29.1762  32.3846  2165.66  58.3107  97.6751  26.1661  434.216  33.8481  1.21269
5  0  646.104  32.8779  907.635  39.1974  1651.35  49.8767  25429.6  166.589  8094.63  103.817  370.047  32.3489  50.8507  33.1467  527.598  33.8868  84.5157  24.4907  210.208  27.5559  1.16354
6  0  951.99  38.8078  1176.23  44.5338  2216.74  57.5344  24655.3  165.496  11999  122.286  635.289  41.7281  23.8503  29.1036  529.696  36.0014  64.4514  25.2486  354.771  31.7656  1.28266
7  0  529.955  31.6716  1577.11  48.6313  2528.55  60.048  25352.1  167.191  11442.7  119.3  630.75  39.4535  0.560762  33.1605  3552.6  69.8941  101.587  26.7014  394.115  33.0995  1.19151
8  0  261.156  24.391  650.584  33.8824  1779.18  50.0997  25373.4  165.374  5933.79  89.1807  276.125  28.6808  21.341  36.7855  990.641  41.4291  15.7815  22.5384  119.637  25.0759  1.17504
9  0  23.9678  13.2075  73.7618  16.3902  500.05  27.7609  25917.1  163.264  896.858  43.0289  21.0614  13.7517  65.7314  41.9685  96.2918  21.4038  18.2731  20.4084  13.9444  19.962  1.3932
10  0  17.9363  14.2381  97.0302  17.4403  430.223  26.2641  26511  164.855  587.619  38.2626  47.1079  12.8867  11.378  39.9297  67.307  19.5797  13.4842  20.5904  0.650933  20.0822  1.17234
11  0  250.113  22.9214  456.882  29.2175  1173.88  41.183  25851.2  170.533  3431.96  70.5427  201.12  23.1262  21.8727  38.7949  482.417  30.6836  39.4073  22.6267  81.3546  23.9336  1.15348
12  0  51.6236  14.0052  93.3514  16.6796  334.912  23.671  26733.6  165.036  256.091  30.9978  65.3275  13.7016  16.435  52.8646  31.9699  19.9512  90.5284  24.8739  3.42523  20.6305  1.21842
13  0  21.6386  12.9422  57.8427  15.129  357.952  24.0136  27039.2  166.076  382.318  33.4297  50.4667  12.8546  44.094  48.9655  64.1161  20.7974  15.9488  21.9512  9.71857  21.1183  1.36252
14  0  14.6641  12.6261  36.6656  14.356  329.069  23.1846  26666.4  164.764  283.551  30.5993  62.0362  12.8631  58.877  41.2355  44.1474  19.3186  45.1431  22.1272  11.8757  19.2955  1.16601
15  0  20.0138  12.3937  54.888  14.9749  293.605  21.9805  26522.5  164.925  271.138  29.1517  56.9456  11.9526  31.1895  40.8953  15.0461  17.6818  23.03  20.5576  1.34032  19.1542  1.29878
16  0  15.8348  11.5152  44.4861  14.1059  383.692  24.3673  26687.3  165.342  397.353  32.2464  42.4296  11.9045  65.7525  54.0321  59.3491  21.7339  71.9614  24.5081  2.54911  22.5246  1.25949
17  0  7.7567  13.0416  68.0446  16.8875  526.088  28.8067  26669.6  165.877  977.024  45.1273  4.96829  12.8832  11.5881  42.5354  76.4141  20.5769  66.6568  22.8578  0.512298  19.715  1.15471
18  0  39.0922  13.8057  62.4905  15.2529  439.9  26.1007  26968.1  165.982  497.205  36.071  34.3064  11.553  0.599155  46.1971  57.2721  20.2355  59.0358  23.2817  1.0886  22.2887  1.265
19  0  1.03679  10.5049  48.7263  14.6941  432.269  25.8187  26940.9  166.013  608.895  37.4521  22.5656  11.8152  27.3002  40.9658  34.518  18.9713  92.9126  23.5742  7.96391  19.6402  1.21618
20  0  39.8139  13.2766  64.6424  15.141  501.679  27.2592  26886.4  166.284  762.334  40.47  20.502  11.6631  20.3959  40.5821  54.9541  19.5431  71.8653  22.8629  12.4635  20.4263  1.2096
21  0  44.4337  13.8869  73.1914  15.2419  424.041  25.5771  26914.3  166.086  422.634  35.2751  5.21885  10.0879  55.8849  39.3428  57.1779  19.0392  45.2962  21.3506  17.3387  19.1091  1.29918
22  0  32.6029  14.1757  39.2219  15.0212  435.422  26.1013  26831.8  167.32  593.638  37.0223  38.3022  12.5504  12.7738  38.5464  79.6233  19.6988  40.5082  20.8869  0.0251719  18.8158  1.16699
23  0  28.9723  12.8622  53.0376  13.988  376.771  23.9721  26747.5  165.276  349.84  31.4034  26.6727  10.3565  36.9602  53.3724  47.0896  20.8924  36.563  23.8666  4.69308  21.0194  1.23985
24  0  48.5798  14.8465  79.4608  16.9306  675.702  31.2785  26540  171.047  1079.8  44.7532  21.288  12.6363  60.2002  35.4157  43.9369  18.6736  7.96857  19.9326  15.0956  20.0149  1.14766
25  0  55.8046  15.2367  66.9771  16.853  833.088  34.4956  26462.5  166.167  1598.82  53.0652  39.0997  15.129  26.7351  37.7977  25.8486  18.4088  69.6606  21.8135  15.4349  19.2772  1.22562
26  0  57.8903  15.342  56.4547  16.8899  1084.67  38.4837  26320.1  166.798  2260.35  59.95  1.86729  15.6221  64.8662  39.8027  28.7355  18.7557  51.1366  22.4654  15.3317  19.9808  1.15991
27  0  57.5236  15.632  59.5604  17.4014  1270.96  41.0778  26119.6  165.518  2664.84  66.0289  27.3335  15.2412  37.3572  35.6125  63.9102  19.1039  52.8312  21.6819  21.2879  19.9101  1.13828
28  0  141.132  18.6466  109.499  19.1486  1884.47  49.1683  25865  166.452  4088.75  76.5123  67.8304  19.5533  7.8593  32.2566  47.4589  19.8529  46.1541  21.4989  29.7871  21.0761  1.22631
29  0  121.413  18.0993  103.957  19.3093  1742.55  47.4927  26265.6  167.093  3789.97  73.9046  43.5934  18.9906  29.1603  35.2737  102.274  21.6446  43.5516  22.3707  18.1963  20.0915  1.1164
30  0  497.082  31.6007  608.589  36.3962  4736.37  77.2721  25324.2  167.598  13013.4  127.168  235.741  33.1362  32.0033  30.925  1361.39  48.8644  106.091  25.8348  117.474  26.1155  1.21607
31  0  242.405  23.1972  375.083  28.5186  2311.06  55.1807  26066  167.36  5553.25  86.9571  111.196  23.9888  68.0327  32.8971  304.237  28.1717  31.9806  22.7011  35.1799  22.4452  1.23427
32  0  751.557  36.0776  1057.22  43.6923  5938.43  86.0718  25037.5  167.648  16166.7  139.657  408.013  39.6457  19.8544  30.1054  2105.96  57.5625  281.392  31.2009  361.996  32.3608  1.13666
33  0  350.28  26.5601  458.581  31.6556  3766.22  69.0346  25554.8  167.271  9385.23  109.108  146.146  28.9648  20.4501  32.1152  648.722  37.9039  119.863  25.8649  120.894  25.9404  1.39231
34  0  168.164  20.1015  115.565  20.186  2226.85  53.2829  25542.6  165.804  4387.86  79.1388  23.237  19.8279  92.1365  33.6315  144.4  21.7885  28.8284  21.3403  46.4851  20.7616  1.24133
35  0  57.5185  15.3492  63.2586  17.0584  1153.26  39.3071  26002  165.43  2291.2  60.3251  27.2114  16.0446  18.5428  41.4987  95.0249  21.3956  92.3369  24.1515  3.0322  20.4438  1.23418
36  0  88.1644  17.063  69.1952  17.9324  1594.54  45.674  26354  167.429  3028.51  68.1649  37.2348  17.1546  17.3319  34.8731  59.1362  19.5113  23.8631  21.3995  3.2952  20.2599  1.13201
37  0  47.9542  14.3808  74.8657  16.767  805.471  33.4265  26536.2  169.59  1235.47  47.7804  41.9601  14.9454  58.6231  40.2893  37.228  18.7805  37.6843  21.4011  29.2011  18.9652  1.27928
38  0  32.5856  13.5371  49.4826  15.2019  430.102  26.0404  26410.1  164.55  594.143  39.0576  43.9959  13.4552  57.259  51.6803  47.1953  19.7434  77.6698  24.8807  5.78977  22.4046  1.08713
39  0  85.5393  15.9034  161.152  19.5025  510.444  28.4093  26128.2  164.323  986.092  44.9391  47.9421  14.9543  33.103  40.4478  108.862  21.746  57.2105  22.4366  7.25759  19.8826  1.12909
