row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  7.41891  6.93783  5.56408  7.28102  70.2548  11.156  9413.12  97.3971  7.07278  10.9603  6.20787  5.91161  4.88525  22.0242  59.4643  12.5415  23.7907  12.1082  1.31267  10.3222  1.00977
1  0  5.3631  9.63687  5.92211  9.59124  185.596  17.357  19054.1  138.936  13.3992  16.9995  29.3486  8.7191  35.8383  40.3629  74.4003  17.8843  117.11  20.9148  35.4989  18.2676  1.29844
2  0  0.718418  7.96435  30.9698  11.1732  188.982  17.4125  19345.1  139.852  29.8678  18.5768  8.1221  6.83163  7.45118  31.5919  67.4591  16.1948  77.6283  18.9055  0.625499  13.5416  1.32755
3  0  15.996  10.4204  43.2384  11.9075  161.935  16.4579  19263.4  139.372  44.1397  18.3711  19.646  7.85277  36.5523  32.9386  26.0528  15.432  47.372  17.7914  5.31402  15.3081  1.1576
4  0  2.23229  8.96059  30.1854  11.2122  174.268  17.2046  19518.2  141.546  30.1187  18.5655  32.7172  8.61006  21.3182  47.8478  77.4566  18.2106  58.1533  20.2655  3.48965  18.5084  1.26668
5  0  15.9433  9.1095  12.8501  11.7306  765.754  31.7958  19543.1  141.519  246.638  28.6564  72.0291  13.7655  60.5664  39.5756  89.3327  18.5933  44.7443  20.668  6.01316  19.1086  1.15034
6  0  19.2994  11.5258  65.5014  15.5129  1632.99  44.7414  19496.4  142.332  860.883  40.9598  149.139  18.6937  14.1949  33.0195  68.3432  17.6542  35.8942  18.7041  32.5142  18.7528  1.12417
7  0  0.978417  10.2165  69.8883  15.4412  1514.94  43.0839  19712.2  145.819  816.385  40.4851  143.51  17.6927  9.49481  32.044  89.6374  17.9469  45.2991  19.1361  2.05978  16.6207  1.09598
8  0  16.1005  11.7546  81.5182  15.6133  1272.1  39.8996  19468  142.497  870.264  40.2964  115.396  16.453  56.6597  32.2187  204.618  22.6674  14.6827  17.7081  11.674  16.3932  1.07514
9  0  23.2792  11.2584  99.4854  15.5736  907.962  34.1673  19762.3  142.61  538.474  34.7717  17.4628  11.3631  19.4194  30.6041  54.4787  16.5804  50.3019  18.4476  9.2149  15.2559  1.1169
10  0  20.4359  11.8759  84.323  15.1557  531.059  27.3983  19817.2  142.326  353.795  30.5316  33.6173  10.6543  13.338  34.093  28.6333  15.4877  36.6426  17.958  14.0237  15.847  1.26029
11  0  31.9155  11.519  159.246  17.5509  373.952  24.0384  19860.4  145.802  377.576  31.6419  33.9754  11.433  40.4205  32.6545  102.342  18.4465  30.4309  16.9735  0.0358269  15.9127  1.14089
12  0  468.693  29.705  2204.72  55.0915  2034.47  53.9686  18808.5  143.925  5619.52  87.109  605.578  35.351  44.2063  26.0603  783.544  35.2636  54.3518  21.0592  605.343  34.2171  1.12837
13  0  365.12  25.4358  1171.38  40.6627  1144.78  41.579  19107.6  145.177  3101.63  67.3079  435.394  29.5231  29.8682  31.6745  310.329  25.2799  1.65661  19.1797  244.154  25.1469  1.29256
14  0  52.9876  13.3289  367.772  23.8349  378.884  24.5454  20214.6  145.487  720.964  38.2065  121.287  16.0492  40.1313  34.1831  58.0195  17.0177  19.5008  17.5785  0.248327  15.8758  1.14207
15  0  241.81  22.2345  777.25  33.9122  591.918  31.8577  19827.9  145.085  2462.49  61.0973  280.047  24.7756  62.5737  36.3812  700.967  32.9622  54.4381  19.7605  150.968  22.8685  1.18774
16  0  123.833  16.6667  364.588  24.0913  303.055  23.4842  20172.8  145.497  1100.52  44.7158  143.739  18.5176  17.1481  41.0766  237.012  23.4739  78.706  21.3604  50.931  20.4151  1.1732
17  0  171.333  19.6949  594.937  30.1529  384.111  26.7939  20014.5  144.734  1526.03  50.2225  172.835  20.3752  35.1215  31.4509  108.838  19.2161  61.0279  18.1775  125.239  21.117  1.29603
