row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  89.7309  17.5701  115.07  19.468  1344.74  42.3733  30582.2  178.943  1706.1  55.3235  1.35877  14.8698  17.588  40.3954  83.8377  19.9297  93.3907  23.5836  4.00447  19.229  1.2228
1  0  1235.94  45.1144  1518.24  51.8078  7299.33  95.7288  28766.7  180.092  15859.2  139.935  432.942  41.5993  13.4343  32.8473  3413.22  68.6232  185.86  29.0304  291.896  31.0419  1.20212
2  0  1648.69  50.7581  1965.7  58.0131  7640.54  99.1814  28186.9  181.324  19949.2  155.576  570.435  46.3721  6.3212  29.51  4623.49  76.068  122.787  26.7968  506.004  34.0249  1.2297
3  0  1307.85  45.1323  1762.4  53.6653  6363.23  90.2281  29277.8  181.365  16160.9  141.318  617.561  44.1298  39.6565  32.4641  4766.82  78.1741  47.7237  24.3078  388.089  31.8312  1.14075
4  0  1674.75  50.8956  2056.51  58.5816  7659  98.9121  28466.6  180.309  20132.2  156.033  682.752  47.7189  22.3323  31.6787  5543.92  85.0655  71.0285  26.4039  569.534  35.6545  1.26811
5  0  1453.4  47.7422  1896.32  56.1842  6657.96  92.5502  28635.6  180.163  18794  151.185  671.547  46.3538  24.3295  31.5018  4619.41  78.7579  61.9397  24.7941  501.941  34.3741  1.25518
6  0  1800.58  52.3786  2039.15  57.9585  6146.42  89.9348  28948.1  180.973  17933.9  148.424  626.826  45.8985  35.7726  31.6489  3490.98  68.1429  95.1194  26.1983  637.322  36.5673  1.37305
7  0  1591.06  49.6077  1970.33  57.0289  5559.86  86.2761  28819.2  180.433  16931.7  144.748  638.274  45.7694  28.609  32.4288  3559.58  69.867  129.06  27.1467  576.411  36.0695  1.25372
8  0  1813.59  52.2563  2042.03  57.8195  5852.92  88.1693  28506  179.599  17430.7  146.077  657.908  45.8761  36.2162  33.0135  4609.98  78.4777  151.791  26.8201  490.685  33.428  1.25989
9  0  813.6  37.1693  921.32  41.4611  3619.48  69.6224  29324.5  179.358  9634.37  112.75  373.848  35.7534  13.0916  33.7024  1084.56  42.6203  56.2925  23.846  201.264  26.6593  1.31082
10  0  878.252  37.9615  974.338  42.088  3642.95  69.8077  29482.1  179.699  10418.6  115.607  373.106  35.509  4.62284  32.162  1364.63  46.0006  75.8768  23.8029  171.807  26.8837  1.23634
11  0  931.713  40.2437  1252.96  46.5063  3681.55  70.7184  28910.8  178.546  11772.4  122.02  599.315  39.8544  36.5497  33.1425  1451.34  47.8513  81.3901  24.3372  157.572  26.3666  1.2332
