row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  45.8012  14.4607  64.3216  16.5251  1948.8  49.1653  23939  161.114  1731.87  53.8224  87.7313  16.9403  33.5453  33.0863  20.8896  17.3434  47.9851  20.5183  11.1865  17.6014  1.15925
1  0  64.3279  15.4206  58.1646  16.6512  1882.63  48.8944  23792.2  158.801  1688.15  54.0361  59.365  17.6561  6.65767  33.1603  44.7926  17.3725  14.2891  19.8702  42.5676  19.7229  1.3062
2  0  71.408  15.7049  54.21  16.7084  1745.21  47.0971  24271.4  161.267  1605.2  53.6265  123.524  19.0776  9.58185  34.6378  16.3795  16.6849  1.85777  19.0725  3.16857  18.8957  1.16992
3  0  36.7739  13.3187  31.0552  14.4978  1631.57  45.1207  24487.4  164.143  1767.15  54.7505  107.417  18.5453  13.4857  33.3064  30.1663  17.4401  40.2501  20.2113  2.69868  18.6265  1.14967
4  0  53.1127  15.3486  77.7348  17.6117  1511.45  44.1425  24161.1  158.849  1587.76  52.3945  41.5394  15.5034  26.4032  32.526  61.0782  17.7565  60.196  20.7894  11.8991  18.7855  1.28149
5  0  49.8757  14.7782  52.5661  15.8882  1219.09  39.9629  24568.5  159.691  1339.73  49.1899  15.989  13.6774  28.7393  43.2905  49.405  19.4419  86.7588  23.5955  0.38097  20.2204  1.30448
6  0  63.2726  13.9066  69.0736  14.9904  1089.8  37.8157  24763.8  161.428  1191.26  46.5321  21.346  13.5394  58.7482  38.0699  25.0696  17.2665  61.3566  21.0191  1.9128  18.019  1.09892
7  0  24.9176  13.2741  70.9526  15.9145  752.318  32.3739  25025.9  161.051  755.093  40.1665  22.3362  11.8337  24.1367  37.2493  39.0217  17.7483  53.9115  21.8502  3.83019  18.9955  1.12702
8  0  51.5622  14.2923  51.543  15.0616  704.677  31.6166  24709.1  159.436  799.564  40.9851  11.961  11.5046  10.7977  36.1616  31.5079  17.5844  73.8604  22.2258  19.3457  17.6736  1.20529
9  0  62.1182  14.1261  43.9148  14.4339  588.782  29.2346  25113.8  160.593  640.092  38.3636  40.0476  12.6765  18.473  38.1444  43.6956  17.844  52.7995  21.3243  4.28561  18.7909  1.33843
