row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  169.334  18.9623  342.172  25.6155  2200.19  52.7863  17326.8  136.946  5887.81  85.9085  151.398  22.8159  30.9219  23.9193  699.893  32.3782  46.6586  17.622  58.8655  18.1616  1.08246
1  0  3.55635  9.05568  45.7849  12.9108  390.687  24.1683  17643.8  134.766  626.466  35.5535  1.57299  9.7316  0.245354  26.6143  0.0641345  11.7671  102.59  19.6654  2.00306  12.2681  1.2057
2  0  349.39  25.721  359.494  28.2288  3086.63  62.2228  16921.7  136.643  8264.74  100.271  121.006  25.4622  46.5789  22.582  1303.92  43.6766  64.1991  18.9504  84.4137  19.4107  1.22228
3  0  281.679  23.9417  427.952  29.5155  2894.97  60.5885  16683  136.231  9354.61  106.04  118.825  26.0749  2.21929  22.2031  949.857  39.7483  31.1391  18.4149  96.2138  20.471  1.16493
4  0  407.924  27.2315  456.003  31.0139  3102.97  63.1857  16619.1  136.855  11185.3  115.551  233.999  30.1886  63.9293  20.8715  615.097  33.3532  5.76809  18.5487  146.488  22.4012  1.06593
5  0  562.19  30.7876  648.119  35.2762  3407.04  66.9992  16668.6  137.224  13051.3  123.661  151.087  30.0753  8.41353  20.3631  1453.18  47.4615  43.6404  18.8434  199.65  22.77  1.21025
6  0  525.138  30.063  564.355  33.7162  4293  73.1692  16903.9  138.734  15613  134.569  189.772  33.069  13.7904  20.5969  620.468  35.4182  10.1198  19.0661  156.767  23.3374  1.18969
7  0  75.7126  14.3652  119.178  17.6492  990.308  36.4625  17062  135.186  2983.34  63.885  25.8968  15.9543  9.06958  24.4014  164.71  19.5753  64.2146  17.5768  68.8249  17.1479  1.19891
8  0  332.512  25.0452  312.474  26.8588  2699.03  58.7598  17199.2  137.983  9250.15  105.543  108.471  25.3057  44.9793  22.495  846.418  37.4957  16.8508  17.2675  90.7497  20.5283  1.19935
9  0  8.89084  10.048  33.0684  11.8044  330.087  22.2655  17746  139.494  528.509  33.5217  22.5468  7.94109  50.9751  30.6573  51.7716  15.8496  34.5445  16.5753  7.00552  15.2195  1.27988
10  0  14.7862  10.2525  30.4567  11.6127  413.91  24.1987  17494  134.197  692.54  36.1592  16.7906  10.792  21.6164  28.4265  25.5233  13.4225  81.8861  18.3636  4.2019  13.928  1.21326
11  0  28.9574  10.5936  4.88528  9.52054  262.597  20.1295  17711.2  134.478  268.583  27.4337  11.8085  8.14055  3.06503  25.3296  1.86138  12.0757  41.4516  16.0856  15.1075  14.7447  1.25922
12  0  41.7031  11.0791  42.5949  12.0342  269.502  20.1525  17708.4  134.885  376.809  29.5577  18.3126  9.35187  3.58717  27.831  30.4754  13.8687  27.0645  15.2048  12.1654  13.714  1.25572
13  0  36.5588  12.2485  39.0088  13.4784  810.758  32.7844  17793.3  136.244  1547.67  49.6701  59.0737  15.0716  6.96595  29.2915  70.5961  15.9987  59.7983  17.7423  26.927  15.4958  1.08327
14  0  19.303  11.231  12.4313  12.5988  508.012  26.888  17658.5  135.879  1092.12  42.9823  16.8105  12.3589  11.2611  23.4112  64.2409  14.7892  52.1962  16.5511  11.7467  14.069  1.30364
15  0  39.5568  13.3517  39.2097  14.7538  846.045  34.1163  17413.9  135.374  1942.05  53.8881  70.3169  16.6091  36.5425  25.2209  197.294  21.2909  21.8673  15.3332  24.5734  12.9822  1.16181
16  0  2.59459  9.47784  39.0747  12.5011  388.345  23.7979  17632.7  134.967  651.005  36.3211  51.0481  12.4774  22.7915  31.3089  53.2604  15.0982  11.5495  15.0647  6.05595  14.6364  1.12964
17  0  51.8231  12.5744  47.0975  13.1676  640.093  29.5616  17337.7  134.476  1491.43  48.4457  52.4566  14.5822  4.43247  27.6267  21.8569  14.2891  13.2973  15.8237  2.73385  13.6207  1.14665
18  0  13.0569  10.2221  18.7203  11.5629  320.113  22.1809  17924.5  137.2  429.509  31.034  35.2544  11.3553  8.39838  29.6196  21.5219  13.8632  47.9773  16.8099  6.37586  13.6136  1.11841
19  0  18.3525  9.99369  42.2787  11.5644  258.896  19.8996  17880.3  135.176  380.889  30.147  126.461  14.8092  52.3006  35.8775  41.7603  14.6674  9.9458  16.1723  11.0421  16.1793  1.2339
20  0  44.8774  10.7468  40.6079  11.1033  257.902  19.5491  17699.5  134.221  273.307  26.4327  41.7009  10.2994  9.53111  31.4251  20.5462  14.0264  46.57  16.4259  0.720397  12.1517  1.25856
21  0  25.8112  11.0083  65.6375  13.6492  393.062  23.7048  17749.3  135.311  684.348  35.8301  238.735  18.6168  42.0304  31.1166  25.4811  13.91  60.3071  18.5784  17.1017  14.3304  1.20795
22  0  22.446  9.85325  40.2688  11.6174  389.211  23.4725  17858  137.184  625.762  35.6175  66.2476  13.0603  4.69318  27.0682  27.3904  13.7572  33.1225  16.2468  0.352038  14.3342  1.08136
23  0  19.283  10.0101  39.5602  11.2805  239.104  19.0229  17888.3  134.689  127.107  22.1728  8.56915  7.50969  4.20563  36.9109  35.9352  15.5187  25.5768  16.9411  21.9371  15.3494  1.20354
24  0  29.7418  11.05  24.0162  11.4053  321.133  21.7193  17608.4  133.985  269.033  26.7175  14.9233  8.69111  13.2657  27.3323  61.5906  15.4309  27.4286  15.3241  0.0142753  12.7882  1.14387
