row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  2.60177  10.8952  86.6347  15.8862  728.391  31.3678  19667.4  142.001  168.238  26.762  79.0176  15.269  45.29  49.1932  36.4746  21.1872  71.1704  27.0016  3850.68  72.8008  1.15271
1  0  14.4743  10.8984  114.456  15.9644  825.331  32.6142  20106.1  143.285  152.03  25.362  1278.7  38.3751  15.3929  50.2124  133.457  24.6499  12.3539  26.5099  4627.2  78.6132  1.23982
2  0  11.976  11.5647  77.648  15.1078  1107.96  37.5811  20347.9  144.353  202.479  26.7623  244.384  19.1611  42.9906  33.4879  64.2822  17.2963  10.9333  19.392  490.054  32.9236  1.18133
3  0  0.748679  10.5926  35.8177  13.8239  1641.23  44.6679  20260  145.157  554.422  35.1636  184.393  18.4809  15.9454  36.3047  34.7502  17.7817  4.67765  20.7531  41.8887  21.7332  1.14616
4  0  13.9111  10.8492  65.6898  15.1001  1610.81  44.3291  20321.9  145.15  476.4  34.6128  143.74  17.0717  2.72039  32.5206  109.481  19.984  45.1186  20.7688  10.3106  19.4062  1.20308
5  0  10.51  11.5503  27.1326  13.0258  1383.32  41.2852  20577.8  145.666  493.844  33.5238  65.5768  12.5435  15.8016  35.1155  359.382  27.786  22.2965  19.9503  1.06539  18.7198  1.22834
6  0  24.5044  11.3741  51.0639  13.6907  1252.6  39.4124  20644.4  145.652  407.963  32.1739  80.0574  13.8631  31.8536  33.9333  18.7051  16.6457  0.796764  18.7085  0.133446  18.1954  1.23369
7  0  0.281041  10.52  13.2321  12.4382  1244.08  39.3187  20790.3  148.846  411.96  32.2933  66.8982  14.485  23.3935  31.0467  9.90066  15.0221  47.6099  19.4961  5.77231  16.1587  1.18808
8  0  10.4217  10.3749  50.8292  13.7443  1147.58  37.9548  20714.7  145.802  392.042  32.472  90.6474  14.1185  14.5855  34.1909  5.4348  14.4308  28.6546  19.7192  26.5493  18.7321  1.28675
9  0  17.5868  11.9714  42.2861  14.0863  1437.38  42.435  20545.2  145.99  912.664  42.4524  96.2834  16.4342  12.4802  29.4608  16.7933  15.2515  15.0703  17.9812  4.31263  17.5687  1.07218
