row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  53.7136  13.7354  40.5709  15.4542  1860.97  47.6537  23180.4  155.982  1898.18  56.3981  23.5179  15.0049  38.6303  36.5689  81.0824  18.8751  55.7713  21.3583  2.2781  18.6053  1.3099
1  0  32.1396  13.3903  124.635  18.5495  2131.65  51.1175  23053.7  158.864  2494.58  61.8904  15.3755  16.2107  36.4681  29.1344  69.7933  17.6447  56.7484  19.4096  0.169754  15.7385  1.11707
2  0  52.2461  16.1832  96.6354  19.5209  2781.66  58.5651  23139.8  156.789  2845.71  66.1446  48.4497  18.0565  11.6514  26.6582  30.9467  16.4892  45.9083  19.9235  19.9535  17.6076  1.03576
3  0  27.5803  15.1347  91.825  19.3291  2673.23  57.444  23475.2  157.583  2872.27  66.1991  63.7116  18.5558  23.5108  29.6086  62.1143  18.0763  32.9356  19.7653  50.082  16.7604  1.21495
4  0  31.865  14.4863  106.851  19.1526  2470.25  55.487  23145  157.691  2639.5  64.186  31.8735  16.9746  6.54895  27.9145  48.3276  16.8467  6.58564  17.5963  13.1416  17.3151  1.15078
5  0  81.7544  16.244  148.47  20.2891  2796.68  58.5697  23371.3  159.221  2963.37  67.0558  60.5354  19.0222  13.4154  27.3698  34.7406  16.7714  63.7309  20.5773  1.84083  18.0128  1.16751
6  0  38.4915  14.8557  72.3596  18.6372  2677.14  58.8631  23073.7  157.032  2908.19  65.6552  41.4419  19.002  16.1228  28.3669  0.220281  14.2933  20.1775  18.6837  0.145815  16.0466  1.27931
7  0  37.674  14.7703  62.7793  17.5385  2393.28  54.3593  23345.3  157.725  2578.65  63.2398  54.2485  17.4588  27.7669  30.1953  53.1165  17.4414  31.0328  19.178  2.1966  18.1418  1.09988
8  0  85.4652  16.256  99.0566  18.6807  2832.77  58.6159  23392.9  158.544  3008.47  67.2808  77.2386  19.605  26.8782  31.7746  43.1229  18.1896  59.1043  21.1173  6.70149  19.1496  1.24862
9  0  35.2001  14.7773  80.5287  17.6393  1699.26  46.4786  23630.8  162.193  1672.57  52.3445  26.8317  14.9861  16.5813  33.7619  13.3755  15.8729  67.7971  19.8882  27.4316  17.3712  1.31673
