row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
29  0  34.5684  15.2711  66.0763  16.6176  424.308  26.2845  31065.5  178.154  218.804  30.6312  117.831  15.8169  83.5609  47.2795  65.3825  22.329  77.0392  25.2538  52.6524  23.881  1.43289
30  0  27.9317  14.3701  132.241  18.9181  492.741  27.6845  31438.5  178.642  317.874  31.7991  104.735  14.5041  27.4258  43.1504  71.1338  21.9408  74.344  24.4962  9.22947  21.7133  1.19141
31  0  391.987  26.487  848.611  35.8684  670.159  33.8045  30841.2  178.729  830.826  44.8639  418.504  27.0955  42.3799  53.827  2682.03  61.1628  62.5393  27.1198  172.216  29.1683  1.2415
32  0  991.558  37.4547  1387.76  44.1659  881.131  38.5384  30434.1  180.778  1716.54  57.1549  782.906  36.4311  11.809  46.5231  5778.33  83.4251  63.5846  27.8107  580.571  37.4182  1.28831
33  0  733.707  33.3766  1685.97  47.6463  956.563  39.8181  30047.7  177.612  1715.84  56.9538  820.934  36.3365  5.55058  45.0096  5321.61  80.7836  77.4167  27.5227  482.621  35.7157  1.30452
34  0  883.173  36.9432  1899.19  50.9201  1061.19  42.7547  30368.6  179.429  2138.01  63.2555  1085.66  41.7408  5.25002  46.4406  4914.7  78.5748  69.2762  27.7513  400.167  34.4876  1.32687
35  0  42.9499  15.1172  82.2072  17.1125  352.942  24.8845  31333.6  179.809  227.379  31.0776  319.535  22.7881  26.4417  46.4809  124.282  23.2138  37.5072  22.9678  62.5989  23.7918  1.36704
36  0  41.029  14.4951  99.3868  17.0798  360.01  24.224  31321.5  178.831  198.568  29.3113  81.8637  13.0502  77.3235  45.3639  7.41486  20.3769  6.41989  22.8464  57.5136  21.3259  2.92122
37  0  3.56012  12.7892  78.925  16.5291  390.658  25.1947  31104  177.606  161.79  28.304  36.4491  11.808  27.5142  50.4381  57.4479  21.4103  20.9656  24.0461  4.18661  23.7991  1.27242
38  0  65.8779  16.3304  46.8622  15.9198  452.13  26.9123  31344.9  179.001  442.26  36.0068  399.916  24.5816  51.37  49.8499  10.4506  20.2637  36.1984  24.2914  76.9469  24.7493  1.27502
39  0  45.4824  15.6524  94.6641  18.683  787.749  34.0854  30682.3  178.556  1003.37  46.3389  65.5033  16.086  33.2524  43.3785  68.9397  21.3449  59.9194  24.0156  1.6567  21.1664  1.23394
40  0  69.3393  15.6045  138.532  19.2241  935.367  35.9748  31109.1  180.755  1317.86  51.1681  94.9706  17.6554  18.5804  47.0898  23.6976  20.1824  79.4493  24.6889  13.6998  20.7452  1.36512
41  0  32.5286  16.0051  66.5559  18.6514  1039.38  38.7236  31032  179.597  1629.63  55.1641  191.682  22.8158  18.7374  44.8768  69.9198  21.9306  5.41985  23.1333  5.70493  22.2934  1.15218
42  0  76.062  16.5835  135.209  20.0488  1204.91  40.7813  31106.9  179.911  1798.92  57.5436  218.376  23.3463  54.3294  46.2519  80.8115  22.5165  19.023  23.9835  1.17074  22.4735  1.29656
43  0  106.005  18.1517  112.436  20.2542  1513.48  45.2305  30623.9  179.497  2160.28  62.3487  290.88  25.4008  57.5085  43.3611  91.7613  22.3101  63.4934  24.3638  36.3138  23.303  1.33436
44  0  91.7878  18.5214  123.358  20.6884  1402.06  43.6809  31058.3  180.177  2009.16  61.4848  184.719  22.467  58.8557  40.2574  55.3145  21.8081  61.7379  24.1372  17.4711  22.6393  1.2822
45  0  89.5103  18.0058  122.724  20.1998  1451.79  44.2373  30848.2  181.429  2128.73  60.9611  142.406  21.1193  3.28393  39.6068  59.8603  21.6847  54.3015  24.8424  13.0933  21.2652  1.20385
46  0  107.179  18.2408  120.705  20.1599  1490.76  45.0117  31089.4  185.201  2112.39  59.5861  116.737  21.2977  49.3422  43.4578  62.5458  21.7642  13.0798  23.2435  7.48633  22.0548  1.23937
47  0  84.7772  16.9267  114.821  19.1655  1401.25  43.3098  30862.1  186.454  1924.02  58.4321  82.3558  18.7234  35.1076  40.2768  64.8196  20.379  77.7811  24.2411  0.917201  21.3288  1.15005
48  0  48.3789  16.2518  74.1067  18.779  1262.94  41.6527  30699.5  178.536  1562.21  54.1584  152.311  20.009  80.9419  43.6171  121.554  22.9186  25.8716  23.1969  0.0387697  21.5929  1.21669
49  0  76.4309  17.5757  63.8813  18.1795  1176.47  40.4247  31053.1  179.312  1450.41  53.0643  146.12  20.3275  76.2555  44.2981  82.2903  22.7679  35.5158  23.234  34.2735  22.6549  1.28591
50  0  79.7625  16.9503  82.4766  18.4611  1235.59  41.0145  31085.4  179.902  1447.84  52.9253  100.531  18.6036  102.86  43.7126  46.807  20.5309  19.2348  23.3058  20.9188  22.8052  1.13716
51  0  26.4091  14.104  71.5851  17.2537  1073.28  38.4516  31007.8  179.689  1318.6  50.9119  78.5314  18.0014  32.0257  41.8436  52.1508  20.8349  45.2944  23.6748  16.4309  22.6652  1.08207
52  0  74.614  15.4848  127.232  18.6543  1238.64  40.685  31180.9  180.083  1240.62  50.0488  95.001  18.7324  20.4107  43.5575  18.3555  19.5083  48.7218  23.7598  40.0301  21.8877  1.23495
53  0  44.8922  14.705  108.671  18.7754  1123.23  39.2681  30914.9  178.858  1045.06  47.9462  85.8989  18.4177  65.0865  48.4514  43.1004  21.4024  30.0185  24.7692  7.44306  23.8023  1.15565
54  0  50.8836  14.3864  112.578  16.9632  330.829  23.4302  31289.9  179.881  160.027  28.2862  68.7362  13.3542  13.996  47.2011  100.145  22.6419  0.0361813  21.515  0.399768  21.4727  1.24621
55  0  53.1013  14.7487  116.863  17.4806  360.525  24.1558  31024.7  177.393  210.385  29.5851  93.3379  13.8773  86.0486  48.3615  78.1547  21.6094  47.8159  23.7136  11.7086  22.2715  1.27562
56  0  34.0436  14.5555  51.993  15.7376  378.177  25.1175  31426.1  179.408  316.284  33.8513  61.2788  14.7131  57.9685  51.9513  113.622  23.0636  37.3737  24.4212  3.05764  22.5892  1.40295
57  0  369.78  25.5343  814.9  34.8496  667.609  33.088  30939.1  179.162  893.208  44.0091  626.649  29.7987  10.5058  53.2224  2636.85  59.7395  37.3355  25.2206  104.64  27.1484  1.27054
58  0  722.958  33.4647  1411.99  44.5813  926.353  39.3788  30523.7  179.055  1483.82  54.1818  991.431  38.4468  62.7495  41.2741  6982.94  90.8584  82.1236  27.6743  209.538  30.2389  1.2262
59  0  981.511  37.812  1724.88  49.2626  953.893  40.2326  29998.2  177.694  1822.63  58.1955  1076.44  40.2584  33.5522  45.95  5898.5  84.3442  80.0196  28.1966  440.127  34.6888  1.17221
60  0  554.185  30.4244  1657.88  46.9716  895.023  39.3558  30812  179.685  1157  49.9951  597.068  31.4885  29.8786  49.7405  454.639  32.2909  63.1398  25.4139  201.574  29.4278  1.29408
61  0  326.347  25.5887  1449.65  44.2366  801.858  36.2038  31034.3  179.441  1107.81  47.9925  558.483  29.6655  53.7356  43.2816  497.287  32.9639  34.4608  23.2415  142.428  26.6545  1.13871
62  0  40.0242  14.2698  95.1353  16.88  322.354  23.3129  31212.1  182.269  106.528  25.6383  71.3376  13.0188  6.79702  45.4993  48.6969  20.8194  26.3433  22.3912  11.3732  22.2579  1.37921
63  0  34.3024  13.9797  118.135  17.7786  357.156  24.2093  31386.5  178.145  101.596  25.5471  66.2446  12.585  71.8724  43.6539  67.903  20.801  33.9124  22.7618  21.1481  20.4502  1.29558
64  0  6.91652  11.9665  65.4004  15.5259  317.453  23.2848  31515.3  181.373  132.617  27.1589  39.6708  11.4869  30.4172  47.8712  45.9569  20.9183  54.4308  24.0881  36.2116  20.7697  1.33862
65  0  10.5019  12.6146  77.9118  16.0129  333.663  23.6208  31096.2  180.733  141.53  28.2349  9.81681  10.3743  17.9381  49.3669  69.0466  21.5715  73.0395  25.4523  25.4057  21.9675  1.3601
66  0  52.0593  15.4881  67.9704  16.3915  522.268  28.3808  30838  179.158  460.798  36.9024  15.7474  13.0208  54.306  44.2505  51.7866  20.8696  48.2099  22.7584  5.71884  21.3822  1.31424
67  0  10.9008  13.7741  65.285  17.2073  689.264  32.1811  31246.8  178.998  655.4  40.6498  59.1367  14.9403  13.8017  46.919  36.7485  20.9912  31.5054  23.454  3.74587  22.2952  1.16025
68  0  60.8667  16.3045  59.1012  17.2812  884.31  35.3645  30986.3  182.882  1103.39  46.8641  97.1808  17.3064  64.1339  42.9155  16.9193  19.2487  20.5121  23.1138  1.12652  21.7457  1.31797
69  0  102.48  18.141  86.0469  19.1891  1040.22  38.7474  30993.4  179.375  1459.81  52.8493  188.755  22.0704  48.1004  47.3144  57.2098  22.0581  15.1486  22.8917  15.0372  22.8964  1.15269
70  0  79.8916  16.8749  147.09  20.7575  1384.72  43.3797  30440.3  178.31  2093.52  59.9326  167.711  21.867  0.167345  42.5073  3.91628  20.2129  39.1397  24.381  1.49632  22.0263  1.17774
71  0  71.3829  17.6148  85.347  19.6154  1391.3  43.7261  30839.3  179.381  2091.57  59.9038  170.64  22.5871  60.8077  43.4268  79.0838  21.994  47.6223  23.8618  13.9248  22.2521  1.26221
72  0  81.9424  18.6296  82.4187  19.9133  1523.42  45.4871  30714.6  187.667  2197.58  62.4561  195.04  23.7469  42.1062  41.3528  71.8305  21.4621  20.3324  23.1652  0.212617  22.1551  1.29011
73  0  129.611  18.64  106.597  19.3152  1474.19  44.2768  30491.2  179.168  1997.51  59.1357  219.242  23.5797  38.2171  46.4681  1.79752  20.09  6.79742  22.4856  65.9961  25.1782  1.22034
74  0  79.7104  16.3113  85.4421  18.519  1280.34  41.5896  30730.3  179.635  1865.34  57.3308  132.85  20.8742  77.0075  50.0207  73.1643  23.1014  34.2457  26.1435  34.2193  23.9234  1.28471
75  0  37.9144  15.7602  134.308  20.5052  1295.78  42.1878  30491.2  178.327  1835.46  56.9937  89.6558  18.3127  20.1338  47.994  26.9294  21.6644  38.1302  25.0433  32.7877  24.8921  1.19226
76  0  47.1471  15.2069  112.245  19.0351  1256.18  41.2463  30925  179.259  1497.5  53.7743  124.909  19.2788  17.3954  42.4758  38.4244  20.6736  2.44608  22.0898  62.224  23.5726  1.15899
77  0  45.6602  15.6283  81.4178  18.2461  1260.3  41.0961  30584.8  180.584  1559.06  52.7041  90.0361  17.9382  2.36648  42.6141  34.9973  20.2076  41.3971  23.4589  21.1202  20.6725  1.28005
78  0  51.0753  15.3858  114.31  19.0105  1295.28  41.7489  30548.8  178.107  1757.71  56.5638  88.2655  19.7994  57.9977  53.4197  31.03  22.5879  60.7973  27.3059  29.5286  25.9348  1.22163
79  0  62.8789  16.5357  65.0724  18.1005  1118.64  39.2351  31125.3  180.294  1304.09  51.4111  72.1447  18.2928  22.8652  43.156  95.6583  22.1334  23.5933  22.1219  0.386768  22.0203  1.13553
80  0  51.2403  15.9928  78.5225  18.2865  1169.67  39.9639  30969.7  178.798  1247.49  52.1211  53.5329  17.1565  31.695  45.8548  55.0387  21.9095  62.4837  24.8853  24.5013  21.7147  1.33202
81  0  54.5071  14.8112  99.6391  16.7967  360.821  24.0949  31562.2  178.985  107.825  25.7322  79.2153  13.499  26.9316  43.5429  77.8858  21.8896  7.68566  21.9541  25.0532  20.9953  1.19768
82  0  50.0231  14.636  119.211  17.4973  408.876  25.2683  31002.2  177.395  208.71  30.0044  42.2725  12.8045  53.8314  45.063  100.669  22.6377  3.22276  22.7587  22.7561  21.6749  1.27905
83  0  41.8063  14.1489  140.388  18.6959  413.461  25.6655  31298.9  178.221  271.213  31.8775  72.8695  14.4027  15.2887  46.5588  100.395  22.5409  67.6453  23.1925  0.125135  21.1821  1.3426
84  0  531.939  29.9147  1160  41.0534  781.882  36.6991  30723.4  179.045  1226.92  50.3509  845.047  35.9315  19.614  44.1373  6662.12  89.259  85.1445  27.925  204.147  30.2767  1.14195
85  0  717.365  33.6008  1446.64  44.8953  883.501  38.6441  30304.8  178.298  1547.67  55.3442  1092.06  40.1942  21.5968  46.7097  4618.52  75.8782  45.5717  27.1397  607.424  37.9028  1.24786
86  0  977.333  38.065  1696.77  48.5886  870.844  39.438  29891.7  177.537  1702.11  57.4111  1102.33  40.9642  66.9431  51.1296  2467.24  58.2345  40.9399  26.5537  272.682  31.4484  1.2566
87  0  424.445  28.316  2017.75  51.0111  833.127  37.8041  29748.1  178.819  1427.99  52.9286  668.168  33.4044  28.4763  50.654  470.012  32.2931  110.615  27.6685  254.177  30.7385  1.17679
88  0  302.088  25.1182  1455.02  44.4638  845.312  37.2739  30489.9  178  1219.9  50.3023  491.545  28.8526  22.9664  43.7678  344.752  30.2355  42.3145  23.8548  182.475  28.0644  1.25473
89  0  60.9207  15.1215  133.417  18.1842  379.894  24.8453  31355.7  178.239  82.2626  25.8503  60.0132  12.0991  79.5961  46.8481  63.3986  21.1932  16.3661  21.725  7.24306  21.2613  1.35228
90  0  28.9439  14.0902  97.8221  17.1864  337.632  24.0274  31101.8  177.476  176.888  28.9413  55.8202  12.8255  43.15  45.4082  99.7683  22.688  62.8359  23.8819  8.2633  21.7815  1.27554
91  0  11.164  13.308  77.6622  16.2243  360.303  24.171  31434.6  178.373  131.836  27.2139  55.5893  12.6117  48.9472  61.54  25.2516  21.0884  69.8179  26.4008  0.227309  24.3426  1.32743
92  0  25.0674  13.0263  65.2769  15.6002  339.646  23.5878  31286  178.2  87.4357  26.7128  1.99938  10.1852  45.3886  64.1177  31.2255  22.6409  28.4895  26.6843  30.8239  23.8482  1.2999
93  0  31.8837  14.3452  78.107  16.5971  400.636  25.4625  31089.1  177.488  91.9343  26.9095  13.781  10.4047  45.8595  44.174  31.4489  20.7664  32.4861  21.587  19.5109  20.5421  1.29812
94  0  25.5433  14.3026  104.722  18.2815  690.193  32.0323  30776.3  177.957  841.555  43.7224  95.5215  16.7893  78.7329  41.9608  56.5196  20.9728  41.9378  23.3187  38.935  22.1561  1.30228
95  0  28.6663  14.2952  109.794  18.4869  645.043  31.2252  30734.7  177.819  756.664  42.4087  47.0556  15.6922  0.793501  57.877  28.5299  21.6915  70.4964  26.4358  65.1047  23.1361  1.28235
96  0  57.0608  15.0539  131.586  19.2215  902.414  35.5209  31080.8  179.518  1057.73  47.6364  99.254  18.086  37.0134  39.9909  48.0539  20.5784  6.85487  21.13  11.6587  21.5533  1.32921
97  0  64.7052  16.8388  86.7661  18.4323  1028.02  38.329  30801.3  179.121  1395.03  52.5136  118.392  19.1346  3.31204  42.6404  43.6044  20.2848  54.0721  23.4998  17.3278  20.6812  1.21614
98  0  58.6892  16.5465  136.547  20.6349  1346.15  43.1071  30800.8  179.134  1831.14  57.8334  167.907  21.9048  10.2647  41.8942  62.8995  21.987  39.9759  22.7924  0.672055  20.8445  1.19948
99  0  90.6513  17.5846  128.959  20.6205  1470.12  44.8236  30331.2  178.639  2347.78  62.9125  148.32  22.2936  11.6495  41.037  247.175  26.8509  34.8414  23.5351  0.571081  22.8166  1.25471
100  0  106.243  18.2447  109.015  19.982  1509.61  45.2741  30563.1  178.888  2530.05  64.9233  225.619  24.4217  13.0689  41.8168  3.49667  20.3007  76.3559  26.0325  7.47561  23.2066  1.13791
101  0  54.9774  16.7527  64.3805  18.6485  1526.91  45.2829  30764.4  179.106  2259.69  61.5459  129.425  21.1385  21.5402  41.9803  77.0188  22.138  65.2149  24.6575  8.80467  22.8331  1.23159
102  0  107.92  18.6346  146.212  21.0207  1325.81  42.7261  30660.5  179.816  1748.23  56.3736  194.995  22.6469  24.9653  43.0785  26.934  20.5637  52.3584  24.564  25.0557  23.2448  1.06801
103  0  54.362  15.4206  129.105  19.0809  1130.25  39.0955  30753.3  179.249  1453.49  51.9818  63.7624  16.5649  54.9786  49.6958  59.4748  21.9908  83.596  26.3582  22.8342  23.6954  1.2415
104  0  55.4646  15.6207  91.5931  18.5054  1216.37  40.7866  30525.6  177.841  1593.9  53.9411  75.1502  17.8986  4.95626  42.2712  33.1956  20.5186  60.305  24.43  28.7987  22.7329  1.03908
