row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  9.25402  11.1687  45.5529  14.333  639.578  29.6997  22415.6  152.003  660.981  37.3904  26.1472  12.0298  78.8441  40.7741  396.556  27.8738  39.1769  20.5944  17.3267  20.6157  1.22053
1  0  40.8054  13.0431  56.5981  14.8624  500.72  27.1158  22534.2  151.847  602.39  36.2737  10.8196  9.96592  20.7194  34.069  89.2472  18.5041  57.1443  19.8286  5.46755  17.1234  1.1307
2  0  288.795  22.4363  456.087  28.0026  1248.59  41.5313  22389.9  154.193  3291.13  68.4992  147.949  22.2306  29.5671  37.1658  732.318  34.8365  54.6062  21.9184  20.9842  19.9657  1.29346
3  0  811.742  35.2405  1377.77  45.2757  1527.96  48.5174  22043.8  154.871  5582.65  87.0671  545.454  34.2149  18.129  32.429  2486.3  56.7854  73.7442  22.3307  337.578  28.975  1.34273
4  0  119.56  16.9712  206.025  20.4695  378.835  25.2215  22792.3  153.269  929.33  42.3148  64.696  14.987  11.4824  34.9338  213.588  23.5082  4.10888  17.2993  11.2976  17.6542  1.0378
5  0  1103.88  40.7137  1794.95  51.1621  1635.46  51.1129  22007.7  156.491  12132.7  121.675  479.358  36.9669  27.4207  24.8224  1064.01  42.7992  95.9418  23.395  334.109  30.0422  1.15332
6  0  1358.18  44.0732  2645.87  59.6414  1591.51  50.9743  21793.4  155.819  11122.8  117.297  555.485  37.8214  7.15446  23.3773  902.369  39.4851  169.854  25.3819  416.412  31.1689  1.22515
7  0  1448.89  44.7548  2240.88  55.5068  1535.65  49.7649  21850.8  155.78  11147.9  117.282  622.542  39.8197  13.4408  24.6204  2192.13  55.2928  59.831  22.7757  371.557  30.5721  1.24584
8  0  491.086  28.9219  993.428  39.2502  1172.52  42.9305  22388.6  155.376  4737.7  80.7354  411.762  30.7053  32.3299  35.2296  2005.88  50.7514  100.196  22.8804  221.291  26.5963  1.12319
9  0  719.717  33.7424  1208.29  43.044  1904.82  52.4945  22048.1  155.073  6614.91  93.2266  492.176  34.2302  32.5839  32.1084  3369.4  65.0325  50.7822  22.4998  273.231  28.6825  1.26644
