row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  6.73574  4.80747  9.45425  5.50853  24.3047  6.96033  2834.65  54.1687  17.1106  9.3018  21.3697  6.17466  7.69453  13.0242  8.47787  6.58961  17.1504  15.0747  19.5522  19.8792  0.507594  0.000751888  0.000356946  0.000419865  0.0271675  9.12952e-05  7.0579e-05  8.51997e-06  9.17039e-06  2.58969e-05  3.69311e-05
1  0  7.90568  4.68091  7.44231  4.84221  17.571  6.47463  3065.25  56.0036  2.17298  8.14771  9.52073  5.52724  3.7277  20.2468  2.47653  8.47361  4.75391  15.9479  45.0195  21.6346  0.422439  0.000882484  0.000280985  0.00030354  0.0293777  1.15941e-05  3.14448e-05  4.12759e-06  2.67883e-06  7.17831e-06  8.5035e-05
2  0  8.5494  4.5947  14.5651  5.40207  23.2937  6.63633  3098.47  56.5094  9.17485  9.01225  3.56663  5.43438  4.73459  22.2539  8.44059  8.50963  20.0533  14.3291  53.3357  17.9366  0.462669  0.000954341  0.000549908  0.0004024  0.029696  4.89533e-05  1.17798e-05  5.24251e-06  9.13008e-06  3.028e-05  0.000100743
3  0  7.60992  4.72977  9.77672  5.24599  29.592  7.44403  3160.55  56.9242  7.14361  8.77214  3.137  4.98289  1.26981  15.4789  3.7075  6.26081  2.4152  9.3514  9.52872  10.1448  0.385646  0.000849469  0.000369121  0.000511203  0.030291  3.81154e-05  1.03608e-05  1.40603e-06  4.01035e-06  3.64691e-06  1.79983e-05
4  0  8.91655  4.88082  10.8379  5.42219  18.5937  6.58185  3257.39  57.8297  4.92411  7.76128  9.58303  5.38563  1.70865  14.1645  0.225807  6.4413  38.0522  10.712  17.157  9.32234  0.36755  0.000995324  0.000409188  0.000321207  0.0312192  2.62731e-05  3.16505e-05  1.89195e-06  2.44252e-07  5.74581e-05  3.24068e-05
5  0  5.57135  4.92946  6.3956  4.95259  14.5772  6.13957  3274.97  57.8584  0.0834541  8.42723  14.5816  6.0856  2.69077  13.1714  0.132431  5.27675  11.0806  8.51623  0.498786  7.84596  0.369628  0.000621911  0.000241467  0.000251822  0.0313876  4.45277e-07  4.81598e-05  2.97942e-06  1.43249e-07  1.67315e-05  9.4213e-07
6  0  8.17985  5.56492  17.3763  7.0485  19.6041  8.04274  3096.48  57.7814  58.1878  14.047  17.1133  7.36343  3.61137  15.5044  12.138  7.15572  1.3121  8.5778  6.30845  9.56655  0.829116  0.000913089  0.000656043  0.000338662  0.029677  0.000310467  5.65212e-05  3.99879e-06  1.31295e-05  1.98125e-06  1.19157e-05
7  0  27.1691  7.47087  46.8926  9.91427  57.4916  11.0716  3194.33  57.952  100.375  15.351  460.694  22.8994  21.8149  14.3003  80.1647  12.1311  85.6548  13.3789  43.7005  11.6969  0.447085  0.0030328  0.00177044  0.000993171  0.0306148  0.00053556  0.00152156  2.41552e-05  8.67131e-05  0.000129337  8.25434e-05
8  0  6.73771  4.71406  6.14488  5.21654  45.6851  9.35662  3342.84  58.8065  37.2521  11.6202  12.5326  5.82376  8.20685  14.0337  2.36701  6.11619  18.0106  9.40487  2.34616  7.75012  0.358861  0.000752108  0.000232001  0.000789212  0.0320381  0.000198762  4.13921e-05  9.08725e-06  2.56036e-06  2.71956e-05  4.43153e-06
9  0  13.5692  5.25586  6.80353  5.47449  57.7289  10.1901  3326.14  58.8359  66.3498  13.7305  11.6584  6.11992  8.75438  15.346  3.45702  6.34055  29.8812  10.216  12.4249  9.91976  0.346125  0.00151469  0.000256868  0.00099727  0.031878  0.000354016  3.85049e-05  9.69352e-06  3.73941e-06  4.512e-05  2.34688e-05
