row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  6.92519  5.48317  4.93139  6.35246  243.513  18.2561  4534.12  68.955  142.166  19.3601  62.2038  10.5708  5.63765  12.898  6.73798  6.56133  7.44156  7.55905  22.8977  8.62186  0.40709  0.000773035  0.000186185  0.00420669  0.0434555  0.000758543  0.000205445  6.24244e-06  7.28838e-06  1.12366e-05  4.32502e-05
1  0  22.3865  6.56142  13.0763  7.2435  368.418  22.2053  4492.22  69.5477  292.837  23.361  72.7777  11.497  3.14509  12.0566  6.76479  6.36761  7.16614  7.53882  0.229748  7.29318  0.437838  0.00249893  0.000493698  0.00636444  0.0430539  0.00156246  0.000240368  3.48249e-06  7.31738e-06  1.08207e-05  4.33959e-07
2  0  9.71808  5.13823  19.4789  6.15146  397.461  22.035  4492.12  68.8424  349.58  24.2707  69.8183  11.3377  4.58097  15.4237  5.95692  6.71419  29.6607  9.60579  2.386  8.54186  0.416617  0.0010848  0.000735428  0.00686616  0.0430529  0.00186522  0.000230594  5.0724e-06  6.44352e-06  4.47871e-05  4.50678e-06
3  0  23.1353  6.50944  12.1834  7.17667  413.724  23.4238  4540.83  69.7238  406.371  26.5182  94.1474  12.7184  10.5239  11.445  6.16453  6.14483  4.47612  6.81231  0.11512  6.82654  0.405492  0.00258251  0.000459987  0.00714711  0.0435198  0.00216823  0.000310947  1.16528e-05  6.66809e-06  6.75886e-06  2.17444e-07
4  0  10.3091  5.48238  10.9604  6.40328  336.799  21.2129  4506.08  68.9685  268.04  22.7638  52.599  10.4658  6.97124  12.5205  0.0755027  5.6667  6.84317  7.8847  5.46242  7.64698  0.37379  0.00115077  0.000413811  0.00581823  0.0431867  0.00143016  0.000173722  7.71909e-06  8.16703e-08  1.03331e-05  1.03177e-05
5  0  11.9564  5.24017  24.167  6.86311  248.512  17.9443  4471.39  68.3841  172.546  19.263  29.9012  8.35708  4.7559  13.4104  1.80902  5.45592  14.6054  8.09264  1.56038  7.33112  0.369646  0.00133466  0.000912427  0.00429305  0.0428543  0.000920637  9.87567e-05  5.26609e-06  1.95679e-06  2.20538e-05  2.94731e-06
6  0  5.06516  5.0618  10.525  6.16246  249.19  18.4728  4588.22  69.4498  202.844  21.1463  11.2364  7.53198  5.62889  13.9595  8.69581  6.47613  8.7876  7.81481  10.8699  8.56863  0.373849  0.000565406  0.000397371  0.00430478  0.043974  0.0010823  3.71112e-05  6.23274e-06  9.40614e-06  1.32691e-05  2.05315e-05
7  0  8.97192  5.37285  12.4294  7.3102  224.039  17.9202  4795.42  70.8506  310.817  23.2361  37.8806  9.35171  0.385623  11.2  8.58583  5.72666  3.36982  6.74419  6.85822  6.92305  0.382379  0.00100151  0.000469272  0.00387028  0.0459598  0.00165839  0.000125111  4.26991e-07  9.28718e-06  5.08836e-06  1.29541e-05
8  0  10.1472  5.34422  11.6799  6.60937  225.628  17.9587  4719.69  70.766  281.318  23.3896  22.408  8.26724  6.24018  12.0762  4.34631  6.25281  0.949985  7.24823  1.73844  7.34306  0.386684  0.0011327  0.000440975  0.00389774  0.045234  0.001501  7.40083e-05  6.90961e-06  4.70134e-06  1.43446e-06  3.28364e-06
9  0  23.9999  6.52836  11.5967  6.65589  208.122  17.1883  4775.19  70.6746  262.877  22.312  35.7451  9.19202  4.83501  11.9964  3.611  5.41736  17.7284  8.83908  12.2583  7.97568  0.407653  0.00267903  0.000437833  0.00359531  0.0457659  0.00140261  0.000118058  5.35369e-06  3.90597e-06  2.67696e-05  2.3154e-05
10  0  15.6969  6.27964  16.7332  6.75176  229.248  17.9806  4775.49  71.0644  345.867  24.9114  6.0622  7.48095  8.13212  12.7401  3.97135  6.17836  18.6616  8.86901  14.8837  8.42867  0.365581  0.00175219  0.000631762  0.00396028  0.0457688  0.00184541  2.0022e-05  9.00451e-06  4.29576e-06  2.81787e-05  2.8113e-05
11  0  11.0579  5.24445  15.4179  6.83351  215.668  17.5166  4875.66  71.5752  345.476  24.3367  4.52076  6.59289  3.7583  11.5817  13.0526  6.30861  20.8512  8.79907  0.0939373  7.02817  0.405983  0.00123435  0.000582106  0.00372568  0.0467289  0.00184332  1.4931e-05  4.16148e-06  1.41188e-05  3.14849e-05  1.77433e-07
12  0  1.97942  4.94849  5.23099  6.13765  172.67  16.0458  4726.2  70.4612  290.895  22.7288  9.43066  6.55944  16.4128  14.4593  7.82135  6.95983  34.3147  10.5232  8.87248  8.0153  0.391504  0.000220956  0.000197497  0.00298288  0.0452964  0.0015521  3.11473e-05  1.81735e-05  8.46025e-06  5.18146e-05  1.67587e-05
13  0  15.5355  5.77662  22.4626  7.89953  243.563  18.9638  4778.07  71.2839  448.443  27.2949  6.44333  7.46089  2.7847  10.4929  4.28897  6.29501  2.69399  7.30984  9.05221  7.43619  0.406816  0.00173417  0.000848077  0.00420756  0.0457935  0.00239271  2.12808e-05  3.08343e-06  4.63932e-06  4.06787e-06  1.70982e-05
14  0  11.4373  5.77667  26.4386  8.21038  235.376  18.7827  4858.78  72.6353  529.022  29.6642  4.91227  8.32424  5.64214  11.2261  12.6884  6.89257  15.5597  8.40232  10.0444  8.18406  0.38662  0.0012767  0.000998193  0.00406613  0.046567  0.00282265  1.62241e-05  6.24741e-06  1.37249e-05  2.34949e-05  1.89723e-05
