row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  12.3396  5.13413  9.62652  5.60136  12.8512  6.31472  2951.6  54.8162  8.31779  7.7768  8.57251  5.47545  6.92642  14.4304  7.60717  7.15793  11.5802  11.9502  2.97216  12.7794  0.50971  0.00137743  0.00036345  0.000222005  0.0282884  4.43804e-05  2.8313e-05  7.66946e-06  8.22858e-06  1.74859e-05  5.61395e-06
1  0  5.15169  4.83854  4.81404  5.05949  15.2252  6.1975  3100.2  56.1725  4.85436  8.20802  5.37764  5.8211  0.900631  19.4336  7.74921  7.58092  7.68871  10.2116  1.03586  10.6842  0.407482  0.000575065  0.000181755  0.000263016  0.0297126  2.59009e-05  1.77611e-05  9.97248e-07  8.38222e-06  1.16098e-05  1.95657e-06
2  0  13.8524  4.99818  4.29184  5.50289  36.9795  7.57178  3129.93  56.4424  2.57912  8.18612  6.68364  5.09118  1.15036  11.9763  1.21568  6.26387  12.9392  8.715  9.85317  8.94296  0.367777  0.0015463  0.000162039  0.000638824  0.0299976  1.37612e-05  2.20745e-05  1.27377e-06  1.31498e-06  1.95379e-05  1.86111e-05
3  0  8.75065  4.64854  9.62888  5.33567  18.4899  6.4284  3125.89  56.4258  3.25705  8.39324  4.43206  5.31471  0.823993  14.2458  8.18488  6.44111  8.61664  7.52791  0.55006  8.54256  0.393713  0.000976806  0.000363539  0.000319414  0.0299589  1.73783e-05  1.46381e-05  9.12389e-07  8.85347e-06  1.3011e-05  1.03898e-06
4  0  6.01138  4.67709  7.89523  4.77185  29.6029  7.2193  3170.52  56.8568  0.981714  8.75883  17.4428  6.35932  2.44923  20.7366  11.7887  7.53848  21.0911  10.0531  17.2839  10.8547  0.38781  0.00067103  0.000298085  0.000511393  0.0303865  5.23803e-06  5.76094e-05  2.71198e-06  1.27517e-05  3.18471e-05  3.26467e-05
5  0  6.1914  4.85689  7.76777  5.37839  103.711  12.4985  3060.44  56.4453  65.4697  13.6747  74.6505  10.62  2.54622  15.0674  13.7152  7.16107  6.68147  8.83267  11.8051  9.76336  0.401189  0.000691125  0.000293273  0.00179161  0.0293316  0.00034932  0.000246553  2.81937e-06  1.48356e-05  1.00889e-05  2.22981e-05
6  0  10.044  4.791  8.30867  5.29475  100.034  12.1224  3199.87  57.5248  18.7354  11.1288  27.577  7.66585  3.63571  17.088  13.858  7.40631  15.5333  9.91729  1.82563  8.95082  0.370675  0.00112118  0.000313695  0.00172809  0.0306679  9.99648e-05  9.10805e-05  4.02573e-06  1.49901e-05  2.3455e-05  3.44834e-06
7  0  11.0026  5.00546  12.43  6.34261  131.428  13.6348  3246.86  58.1043  66.8218  13.9002  65.0191  9.87755  4.15809  14.4251  36.1284  8.98687  19.2885  9.5978  8.20908  8.8646  0.403442  0.00122818  0.000469297  0.00227043  0.0311182  0.000356534  0.000214743  4.60416e-06  3.90797e-05  2.91252e-05  1.55057e-05
8  0  5.35784  4.86175  3.8714  5.24426  120.736  13.3579  3197.86  57.6468  57.7645  13.1566  60.2725  9.60181  0.461751  13.9266  12.1572  6.62879  6.61633  8.3245  26.8291  10.1927  0.3966  0.000598078  0.000146165  0.00208572  0.0306487  0.000308208  0.000199066  5.11286e-07  1.31502e-05  9.99054e-06  5.06761e-05
9  0  7.58508  4.83389  5.57816  5.0211  133.77  13.7784  3311.87  58.5247  51.6384  13.4426  56.4717  9.78077  1.61716  19.7274  26.1986  8.868  5.12229  8.0463  9.70929  10.1317  0.41041  0.000846697  0.000210604  0.00231088  0.0317413  0.000275521  0.000186513  1.79065e-06  2.83387e-05  7.73456e-06  1.83394e-05
10  0  8.02412  5.15499  6.02077  6.30662  216.308  17.5389  3265.32  58.7925  120.115  16.5976  72.0546  10.8326  2.61297  13.1098  2.31365  5.98039  17.9296  9.01732  2.48606  8.37333  0.372261  0.000895706  0.000227315  0.00373674  0.0312952  0.000640886  0.00023798  2.89328e-06  2.50265e-06  2.70734e-05  4.69577e-06
11  0  8.3942  5.09959  11.0348  7.18719  327.005  21.0645  3164.78  59.6032  281.53  23.1955  82.3157  13.1716  4.5305  14.568  9.86948  7.30921  5.12065  8.89768  11.0502  9.12866  0.431735  0.000937016  0.000416619  0.00564903  0.0303316  0.00150213  0.00027187  5.01652e-06  1.06757e-05  7.73208e-06  2.0872e-05
12  0  7.22538  5.40491  0.81285  5.92227  420.64  23.2334  3277.34  59.5509  355.693  24.0561  110.641  13.3246  12.3199  11.7583  3.37396  6.12534  8.10377  7.91948  17.5445  8.91145  0.394085  0.000806545  3.06892e-05  0.00726659  0.0314104  0.00189783  0.000365422  1.36416e-05  3.64957e-06  1.22365e-05  3.31388e-05
13  0  9.94293  5.52228  10.3504  6.45278  268.049  18.8984  3353.68  59.4783  140.236  18.001  62.8902  10.411  6.92112  12.2706  6.54902  6.28883  30.4137  10.2975  2.97672  7.3428  0.422225  0.0011099  0.000390781  0.00463056  0.032142  0.000748243  0.000207712  7.6636e-06  7.08399e-06  4.59241e-05  5.62256e-06
14  0  13.5401  5.16593  13.6153  5.95547  184.976  16.2082  3399.91  59.5232  135.646  16.8659  28.1618  7.79058  0.873452  12.7386  11.1352  6.74794  20.6869  8.60028  14.0794  8.19127  0.367528  0.00151143  0.000514049  0.00319546  0.0325851  0.000723755  9.30119e-05  9.67154e-07  1.20448e-05  3.12368e-05  2.65938e-05
15  0  10.8795  5.75567  12.141  6.35481  133.865  14.1216  3421.66  60.2432  97.2025  16.1145  27.4598  8.03843  4.22832  13.655  0.796156  6.28501  5.53781  7.65769  12.7581  8.82894  0.395962  0.00121444  0.000458383  0.00231252  0.0327936  0.000518633  9.06935e-05  4.68192e-06  8.61192e-07  8.362e-06  2.40981e-05
16  0  16.463  5.64837  20.1311  6.45679  126.051  13.4288  3448.2  59.9395  102.1  15.7364  23.087  7.75432  6.08934  12.8942  6.77883  5.94219  7.88176  7.76607  3.04399  7.3955  0.384368  0.00183771  0.000760052  0.00217753  0.0330479  0.000544763  7.62508e-05  6.74259e-06  7.33257e-06  1.19013e-05  5.74962e-06
17  0  10.2716  5.26823  14.1342  6.18127  108.004  12.5896  3431.19  59.9077  128.033  16.9406  32.492  8.38862  10.1692  14.2628  4.58062  5.74575  17.3329  8.24765  13.7349  8.42097  0.400211  0.00114658  0.000533638  0.00186578  0.0328849  0.00068313  0.000107313  1.12601e-05  4.95479e-06  2.61724e-05  2.59431e-05
