row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  6.92394  4.92563  8.88722  5.24042  25.6418  7.14727  4415.5  66.9291  13.6129  8.65247  7.35395  5.58436  4.0191  19.1356  21.4998  7.45383  22.3918  9.43282  10.6527  8.82509  0.422527  0.000772896  0.000335538  0.000442964  0.0423186  7.26328e-05  2.42884e-05  4.45025e-06  2.32561e-05  3.38112e-05  2.01212e-05
1  0  11.653  5.5526  11.4667  5.72461  29.8453  8.04007  4583.5  68.2626  5.36696  9.0132  6.34468  6.28338  5.42255  13.3571  6.6778  6.59602  1.69438  7.08243  3.24438  7.86701  0.376593  0.00130078  0.000432925  0.000515579  0.0439287  2.8636e-05  2.0955e-05  6.00426e-06  7.22329e-06  2.55848e-06  6.12814e-06
2  0  8.48011  5.33195  20.3565  6.3477  30.4239  7.76401  4583.64  68.319  3.17001  9.1198  3.31352  5.27831  9.09619  14.7447  1.46164  5.91026  3.59884  7.7343  4.21917  7.11565  0.377643  0.000946606  0.000768563  0.000525575  0.0439301  1.69139e-05  1.09438e-05  1.0072e-05  1.58104e-06  5.43418e-06  7.96937e-06
3  0  7.07379  5.03969  10.3578  5.84925  33.0937  8.05204  4650.68  68.841  1.21674  9.99139  9.09005  5.91003  0.465078  18.077  10.9137  6.87235  9.75922  8.95031  1.55803  8.32052  0.356588  0.000789623  0.00039106  0.000571695  0.0445726  6.49201e-06  3.00223e-05  5.1497e-07  1.18053e-05  1.47362e-05  2.94288e-06
4  0  10.9718  5.39777  11.6482  5.64432  28.3028  7.65921  4685.85  69.1462  8.51213  10.0515  12.7612  5.81797  4.31668  13.8897  6.00446  6.40881  4.10463  7.94584  0.359455  7.35023  0.405457  0.00122474  0.00043978  0.000488932  0.0449097  4.54173e-05  4.21472e-05  4.77976e-06  6.49495e-06  6.19792e-06  6.78954e-07
5  0  8.35716  5.48668  7.00963  5.82879  19.9181  7.34636  4782.6  70.0859  22.248  12.0328  157.435  14.342  3.82075  13.9736  16.7977  6.90395  14.0582  7.85286  0.413748  7.34065  0.40199  0.000932881  0.00026465  0.000344087  0.0458369  0.000118706  0.000519971  4.23062e-06  1.81698e-05  2.12276e-05  7.81506e-07
6  0  7.40416  5.18162  13.8422  5.83497  21.5002  7.36274  4660.97  68.9127  16.3205  11.2305  15.5436  6.26456  1.24881  16.1963  0.064397  6.23682  3.81479  7.45968  2.04437  8.38454  0.39433  0.000826501  0.000522616  0.000371417  0.0446712  8.70797e-05  5.13369e-05  1.38277e-06  6.96574e-08  5.76026e-06  3.86149e-06
7  0  9.6805  5.08093  6.61752  5.93691  21.6784  7.21739  4663.45  70.6649  4.29317  9.78883  12.4551  6.36957  4.14989  20.7028  11.0336  7.49572  40.1094  10.3178  6.31386  9.0514  0.385203  0.0010806  0.000249845  0.000374495  0.044695  2.29066e-05  4.11363e-05  4.59507e-06  1.19349e-05  6.05645e-05  1.19259e-05
8  0  17.7531  5.97964  16.4964  6.56388  31.7775  7.93332  4801.22  69.8655  18.6388  11.6947  5.83689  5.50183  3.09981  11.6714  5.44993  6.12113  0.787899  6.83573  2.93557  7.17385  0.371509  0.00198172  0.000622824  0.000548958  0.0460154  9.94493e-05  1.92779e-05  3.43235e-06  5.89512e-06  1.18971e-06  5.54483e-06
9  0  9.63726  5.39935  11.1515  5.97382  19.3022  7.32967  4886.05  70.9941  14.1553  11.3806  3.84465  5.76356  4.02027  16.5878  2.07055  6.76072  10.0831  8.28864  0.421566  8.12089  0.380309  0.00107578  0.000421027  0.000333446  0.0468284  7.55271e-05  1.2698e-05  4.45155e-06  2.23969e-06  1.52253e-05  7.96273e-07
