row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  11.4649  5.38876  8.16752  5.20563  16.5817  6.411  3224.55  57.298  4.81937  8.78505  5.81845  5.45481  1.22309  15.099  22.8429  7.90689  8.48711  6.60622  5.00177  8.48792  0.366116  0.00127979  0.000308366  0.00028645  0.0309044  2.57142e-05  1.9217e-05  1.3543e-06  2.47089e-05  1.28154e-05  9.44758e-06
1  0  5.98827  4.90954  7.34058  5.25882  22.6514  7.04381  3273.21  57.9123  1.44045  8.83131  6.26493  5.24536  15.6015  15.1621  3.99135  6.00391  18.3289  8.69194  17.433  8.81265  0.361284  0.00066845  0.000277144  0.000391304  0.0313707  7.68566e-06  2.06916e-05  1.72752e-05  4.31739e-06  2.76763e-05  3.29283e-05
2  0  7.27968  4.53858  10.2107  4.86256  24.446  7.07095  3300.59  58.1083  9.3313  9.91232  5.19257  5.4706  5.5203  15.3611  10.708  6.7377  3.46698  7.32328  0.839627  8.3643  0.371091  0.000812606  0.000385508  0.000422306  0.0316332  4.9788e-05  1.71498e-05  6.1125e-06  1.15827e-05  5.23508e-06  1.58593e-06
3  0  9.2776  4.94062  9.40952  5.41709  23.1002  7.04897  3365.23  58.764  13.77  10.1824  6.4138  5.62576  0.56172  12.1602  13.3071  6.94575  13.7017  8.65017  3.54121  8.04024  0.358597  0.00103563  0.000355257  0.000399057  0.0322527  7.34711e-05  2.11833e-05  6.21979e-07  1.43941e-05  2.06893e-05  6.68881e-06
4  0  9.9954  5.12451  13.4789  5.51073  30.4562  7.60356  3353.73  58.5559  23.2065  10.1096  6.4274  5.50696  2.3078  11.75  4.91716  5.59597  4.20866  6.75717  0.201296  7.32037  0.346755  0.00111575  0.000508898  0.000526133  0.0321424  0.00012382  2.12282e-05  2.55537e-06  5.31883e-06  6.355e-06  3.80217e-07
5  0  18.4592  5.87293  13.1701  5.48236  25.8351  7.34472  3456.29  59.6263  48.1911  12.2098  20.0284  6.48372  0.481022  12.2875  5.55479  5.68636  0.224602  6.16518  18.2157  8.03493  0.368784  0.00206054  0.00049724  0.000446304  0.0331254  0.000257128  6.61492e-05  5.32625e-07  6.00855e-06  3.39144e-07  3.44067e-05
6  0  17.4666  6.15176  17.4493  6.69781  67.516  10.5846  3590.63  61.4036  150.031  17.4873  18.0483  7.05302  2.40511  10.3351  14.1446  6.52888  4.65696  7.22275  6.3317  6.94399  0.357341  0.00194974  0.0006588  0.00116634  0.034413  0.000800504  5.96094e-05  2.66312e-06  1.53e-05  7.03192e-06  1.19596e-05
7  0  10.3737  5.37487  13.1474  6.84422  106.515  13.4324  3425.96  60.4322  313.829  23.0889  8.72222  7.49977  3.3703  13.919  23.1513  7.94431  11.7027  8.05415  0.529718  7.79801  0.372004  0.00115799  0.000496382  0.00184006  0.0328348  0.00167446  2.88074e-05  3.73186e-06  2.50424e-05  1.76709e-05  1.00055e-06
8  0  35.3878  7.63079  93.0053  11.9561  74.357  12.0992  3439.31  60.6332  468.821  26.6438  3.14614  7.21122  10.1465  11.5432  39.9034  9.20241  18.7716  8.37238  21.2855  9.22218  0.371395  0.00395022  0.00351142  0.00128452  0.0329627  0.00250144  1.0391e-05  1.1235e-05  4.31629e-05  2.83447e-05  4.0205e-05
9  0  187.753  16.1243  486.979  25.1565  195.789  18.9187  3340.72  61.4076  1988  49.5019  51.2538  13.9565  11.0158  9.95756  525.452  26.038  30.9254  10.418  132.174  15.3794  0.406528  0.0209582  0.0183859  0.00338226  0.0320178  0.0106071  0.000169279  1.21976e-05  0.000568374  4.66968e-05  0.000249657
