row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  5.6225  4.70714  0.955639  5.02317  38.5424  8.90685  4239.75  66.1299  18.8843  11.4818  14.2049  6.464  6.59388  14.8615  12.9337  6.52453  8.87944  8.25545  15.5832  8.83299  0.359713  0.00062762  3.60803e-05  0.000665821  0.0406342  0.000100759  4.69156e-05  7.30125e-06  1.39902e-05  1.34078e-05  2.94343e-05
1  0  4.69142  4.39693  8.31429  6.54289  189.898  16.4482  4223.7  66.3917  165.28  19.0972  18.9793  7.272  2.22513  14.8663  15.3199  7.36539  2.16277  7.3456  1.14582  8.17926  0.350993  0.000523688  0.000313907  0.0032805  0.0404804  0.000881867  6.26842e-05  2.46383e-06  1.65713e-05  3.26574e-06  2.16428e-06
2  0  9.1795  5.44623  11.9337  7.29828  332.738  21.3243  4201.5  67.0714  448.313  26.9722  28.6333  9.60952  5.34605  10.6394  17.8093  7.50435  13.3687  7.97461  7.62324  8.21478  0.340764  0.00102468  0.000450559  0.00574806  0.0402676  0.00239202  9.45692e-05  5.91955e-06  1.92641e-05  2.01865e-05  1.43991e-05
3  0  11.2815  5.48549  20.0259  8.18595  425.61  24.8259  4231.9  68.8336  719.832  32.4528  45.1417  11.4299  7.02399  9.91653  17.3529  7.09324  9.95356  8.00293  8.90052  8.29833  0.359304  0.00125932  0.000756081  0.00735243  0.0405589  0.00384073  0.000149092  7.7775e-06  1.87704e-05  1.50297e-05  1.68117e-05
4  0  13.2663  5.4367  19.5539  7.63835  534.535  26.6534  4215.31  68.4569  1122.78  40.2922  309.532  22.4175  0.917624  11.0028  23.178  8.83842  13.8503  9.60514  25.3856  10.1843  0.417451  0.00148088  0.000738258  0.00923412  0.0403999  0.0059907  0.00102231  1.01606e-06  2.50714e-05  2.09137e-05  4.79494e-05
5  0  14.8245  6.04134  22.7733  8.58533  622.805  28.9462  4221.3  68.9133  1621.95  46.6708  51.7213  14.1454  5.19723  8.15832  0.672936  6.37133  12.5554  8.82031  8.88558  7.35172  0.35794  0.00165481  0.000859809  0.010759  0.0404574  0.00865408  0.000170823  5.75478e-06  7.27906e-07  1.89585e-05  1.67835e-05
6  0  28.9759  8.35963  47.2963  10.8284  814.133  32.6685  4237.68  69.3909  2403.55  54.9388  61.4558  14.9982  1.73923  6.90308  2.39168  5.97189  0.364712  7.13859  6.30477  8.30037  0.394859  0.00323448  0.00178568  0.0140642  0.0406143  0.0128244  0.000202974  1.9258e-06  2.58705e-06  5.50708e-07  1.19087e-05
7  0  29.937  7.43888  36.1237  9.68818  541.561  27.3098  4294.83  69.7382  1558.38  46.1788  42.4759  13.6263  0.831327  8.17528  11.8663  7.01662  1.42838  7.10614  3.9718  7.3703  0.396779  0.00334176  0.00136385  0.0093555  0.0411621  0.0083149  0.000140288  9.20509e-07  1.28356e-05  2.15682e-06  7.50212e-06
8  0  14.4427  5.90406  22.127  7.71573  301.118  20.0878  3912.89  67.0074  794.682  32.2324  30.5482  9.51345  3.17719  8.72749  11.278  6.56676  8.21738  7.40326  0.207207  6.82005  0.466696  0.00161219  0.000835407  0.00520182  0.0375016  0.0042401  0.000100894  3.51803e-06  1.21992e-05  1.24081e-05  3.91383e-07
9  0  21.4158  6.71927  23.7104  8.56105  260.981  19.7517  4482.91  69.7447  843.232  35.2505  41.1391  11.9294  5.37161  10.6604  4.66993  6.85007  0.974545  7.99541  10.8767  8.83662  0.380199  0.00239057  0.00089519  0.00450846  0.0429647  0.00449915  0.000135873  5.94785e-06  5.0514e-06  1.47154e-06  2.05445e-05
