row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  7.94955  5.08295  12.5979  5.95074  237.727  17.3178  3350.94  59.1699  117.396  15.6212  72.3931  10.5116  0.96445  12.906  15.8425  7.83832  6.6575  8.5563  4.92591  8.95621  0.493288  0.000887381  0.000475636  0.00410676  0.0321158  0.000626377  0.000239098  1.06791e-06  1.71366e-05  1.00527e-05  9.30428e-06
1  0  10.8141  5.51509  8.11086  5.93505  359.117  21.3175  3308.15  59.2365  212.05  19.7889  108.407  12.8972  4.50381  13.7446  68.2914  11.5109  21.1026  9.80145  4.40785  8.72404  0.483007  0.00120715  0.000306226  0.00620376  0.0317056  0.00113142  0.000358042  4.98697e-06  7.38699e-05  3.18645e-05  8.32574e-06
2  0  14.663  5.95077  12.9114  6.03662  421.549  22.8118  3358.38  61.8962  246.093  20.9246  93.4286  12.1346  11.6863  11.4979  5.06404  6.33084  2.86292  8.2657  0.390743  7.76792  0.464175  0.00163679  0.000487471  0.00728228  0.032187  0.00131305  0.000308573  1.29399e-05  5.4777e-06  4.32296e-06  7.38052e-07
3  0  8.15074  5.47104  9.54437  7.06526  440.241  23.6101  3397.4  60.6038  290.536  22.5182  85.8757  12.3702  4.82594  10.9847  15.4948  6.64951  9.06907  8.61445  2.96398  8.50991  0.423388  0.00090984  0.000360349  0.00760519  0.032561  0.00155018  0.000283627  5.34365e-06  1.67605e-05  1.36941e-05  5.5985e-06
4  0  16.0962  6.17739  8.18208  6.71676  428.11  23.434  3619.02  62.2533  283.057  22.5883  87.1202  12.0308  8.70761  11.7991  27.409  8.06163  23.1778  9.26922  3.16059  7.66464  0.479064  0.00179677  0.000308915  0.00739562  0.034685  0.00151028  0.000287738  9.64173e-06  2.96479e-05  3.4998e-05  5.96986e-06
5  0  22.3654  6.03675  17.116  6.72466  505.421  25.1896  3463.34  61.4031  327.042  24.2558  211.621  17.414  7.38837  10.3953  14.5587  7.0865  16.478  8.35735  10.3967  8.21985  0.432839  0.00249658  0.000646216  0.00873118  0.033193  0.00174497  0.000698933  8.18096e-06  1.5748e-05  2.48814e-05  1.96377e-05
6  0  17.6533  6.27165  10.646  6.47227  448.943  24.0695  3505.81  61.676  316.872  24.1773  293.44  19.8952  3.5117  10.4984  3.70163  6.50317  19.478  8.06651  16.1518  8.91579  0.471389  0.00197058  0.000401941  0.00775551  0.0336001  0.0016907  0.000969165  3.88842e-06  4.00401e-06  2.94114e-05  3.05082e-05
7  0  14.0449  5.79137  5.31959  6.61217  398.799  23.0505  3672.67  62.8596  274.744  23.5163  125.513  14.9661  6.29815  12.2325  5.83234  6.4337  16.9214  9.42124  2.31542  7.5496  0.440573  0.00156778  0.000200842  0.00688927  0.0351993  0.00146592  0.000414541  6.97379e-06  6.30876e-06  2.55511e-05  4.37347e-06
8  0  14.339  5.95836  15.168  6.43052  414.193  23.1062  3727.03  63.1784  303.303  23.5308  72.6809  12.1625  7.1433  12.0121  0.494696  5.97851  24.0896  9.06185  4.97873  7.66214  0.453983  0.00160061  0.000572671  0.00715521  0.0357203  0.0016183  0.000240048  7.90961e-06  5.35106e-07  3.63749e-05  9.40405e-06
9  0  15.135  6.26067  8.15867  7.36611  376.393  22.6706  3623.14  63.6583  298.686  24.6283  61.6421  12.2296  3.853  11.1163  1.74783  5.88112  5.66269  7.79051  3.92726  8.20219  0.442384  0.00168947  0.000308032  0.00650221  0.0347245  0.00159367  0.000203589  4.26634e-06  1.89061e-06  8.55056e-06  7.41799e-06
10  0  11.9082  5.5602  8.54331  6.21055  335.965  20.8871  3735.64  64.3337  264.65  21.812  97.2347  12.5663  2.34138  13.1607  6.17772  6.50673  20.6994  8.32918  6.37994  8.00412  0.418901  0.00132927  0.000322554  0.00580381  0.0358028  0.00141207  0.000321144  2.59255e-06  6.68236e-06  3.12557e-05  1.20507e-05
11  0  14.349  5.83481  9.00687  6.27151  297.509  19.806  3866.26  64.069  229.963  20.8212  34.632  9.08974  5.96498  12.7041  7.96227  6.18322  11.0225  7.75513  8.93798  8.36833  0.395321  0.00160173  0.000340056  0.00513949  0.0370547  0.00122699  0.000114382  6.60488e-06  8.61268e-06  1.66438e-05  1.68825e-05
12  0  13.1677  5.85399  7.77693  6.50582  237.796  17.9725  3899.06  64.2947  246.185  20.9102  108.551  12.5333  4.13275  14.9726  10.0997  6.94037  3.81598  8.19573  6.25733  7.90211  0.41901  0.00146987  0.000293619  0.00410794  0.037369  0.00131354  0.00035852  4.5761e-06  1.09247e-05  5.76206e-06  1.18191e-05
13  0  8.64656  5.32911  10.8465  6.05157  206.549  16.6178  3965.38  64.4106  184.474  18.7989  45.4647  9.12125  2.96797  13.4583  150.825  14.6695  5.97965  7.59867  9.44318  8.19549  0.397608  0.000965186  0.000409509  0.00356814  0.0380046  0.000984281  0.000150159  3.28636e-06  0.000163145  9.02916e-06  1.78367e-05
14  0  11.3963  5.37341  10.6517  6.30097  218.353  17.1708  3970.94  64.7233  250.55  21.5775  86.2972  11.8784  3.7769  12.3997  7.87724  6.3778  12.9667  7.66467  18.3679  8.50431  0.398818  0.00127213  0.000402156  0.00377206  0.0380579  0.00133683  0.000285019  4.18207e-06  8.52071e-06  1.95795e-05  3.46941e-05
15  0  16.0077  6.68406  12.825  6.27683  270.583  19.1722  4007.09  65.1167  172.148  20.1168  952.728  32.9403  4.66805  10.8558  11.5579  6.59012  0.106014  6.45563  8.41661  7.74993  0.414957  0.00178688  0.000484208  0.00467434  0.0384043  0.000918513  0.00314664  5.16882e-06  1.2502e-05  1.60079e-07  1.58977e-05
