row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  25.4509  6.68973  14.9738  7.39053  311.368  20.6479  4046.3  66.5625  307.086  23.5165  116.59  13.5767  3.00857  14.6361  66.541  10.5465  27.3857  9.76112  26.9818  9.59979  0.389414  0.002841  0.000565338  0.00537889  0.0387801  0.00163849  0.00038507  3.33132e-06  7.19765e-05  4.13519e-05  5.09645e-05
1  0  100.222  11.5482  81.4056  12.1638  505.211  25.975  3906.68  65.3422  843.083  34.2015  227.019  18.4999  1.82742  9.59104  94.6417  12.3484  1.94473  7.35115  27.7702  9.92462  0.421061  0.0111875  0.00307348  0.00872756  0.037442  0.00449835  0.000749791  2.02346e-06  0.000102373  2.93651e-06  5.24537e-05
2  0  252.175  19.5218  231.446  21.1011  1121.49  39.4774  3682.02  66.9043  2837.01  61.0068  381.498  27.1866  8.48717  7.67365  213.318  17.531  8.01327  8.46809  72.4972  11.7715  0.481138  0.0281495  0.00873826  0.0193737  0.0352888  0.0151372  0.00126  9.39765e-06  0.000230743  1.20999e-05  0.000136936
3  0  253.608  18.9013  236.147  20.8784  1106.51  38.8254  3806.83  67.2109  2820.29  60.0165  378.71  26.3767  7.99509  8.89051  344.213  21.5945  37.4796  10.4075  133.665  15.3878  0.468208  0.0283094  0.00891578  0.019115  0.036485  0.0150479  0.00125079  8.85277e-06  0.000372331  5.65936e-05  0.000252472
4  0  289.131  19.9874  323.293  23.1609  1261.8  41.0279  3682.65  66.3919  3225.68  63.552  387.163  26.5698  5.19492  7.43743  298.363  20.1916  10.3463  8.35644  151.201  16.2708  0.424512  0.0322748  0.0122059  0.0217976  0.0352949  0.0172109  0.00127871  5.75222e-06  0.000322735  1.56227e-05  0.000285596
5  0  285.911  19.9546  346.492  23.2549  1080.81  38.2447  3805.53  67.1953  3072.89  62.068  295.106  24.1115  1.24559  7.23323  209.502  17.3793  6.23163  8.25803  173.153  16.9409  0.4473  0.0319153  0.0130818  0.018671  0.0364725  0.0163957  0.000974667  1.37921e-06  0.000226615  9.40965e-06  0.000327059
6  0  395.138  23.2883  480.827  27.1306  1295.94  42.0175  3691.45  66.8422  4729.22  75.2154  363.892  26.9704  2.59722  7.28205  383.306  22.6914  45.965  11.5541  245.275  19.7125  0.475473  0.0441079  0.0181537  0.0223875  0.0353792  0.0252332  0.00120185  2.87584e-06  0.000414617  6.94062e-05  0.000463287
7  0  398.171  22.9652  415.532  25.5235  928.57  36.7184  3694.77  66.6426  3738.35  68.1115  575.33  31.1146  2.00432  7.68411  458.076  24.4121  32.7936  10.2309  204.87  17.7667  0.474091  0.0444465  0.0156885  0.0160411  0.0354111  0.0199463  0.00190018  2.21933e-06  0.000495495  4.95178e-05  0.000386967
8  0  312.908  20.7708  316.474  22.3168  709.136  32.4133  3793.12  67.0325  3021.77  62.2706  1971.89  50.1482  7.44614  7.22999  884.395  32.4088  4.60306  8.45339  206.116  18.0404  0.481195  0.0349289  0.0119485  0.0122504  0.0363537  0.016123  0.00651269  8.24493e-06  0.000956638  6.95053e-06  0.000389321
9  0  239.401  24.1262  347.714  25.7654  793.767  36.9209  3229.79  66.5454  4029.33  76.0215  34032.3  189.612  284.557  23.4977  20434  147.295  108.685  18.0379  2786.76  56.7092  1.40738  0.0267235  0.013128  0.0137124  0.0309547  0.0214989  0.112401  0.000315083  0.0221032  0.000164112  0.00526376
