row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  24.2749  6.69296  9.24261  5.74456  29.3266  8.08022  5392.21  74.1955  106.721  16.0297  5.18986  6.16175  8.85008  20.8066  6.41269  7.41527  29.571  10.1616  10.0353  9.58638  0.447242  0.00270972  0.000348956  0.000506619  0.0516795  0.000569421  1.71409e-05  9.79948e-06  6.93652e-06  4.46516e-05  1.89552e-05
1  0  29.2967  7.9467  65.803  11.6271  63.4265  12.6488  5212.27  74.3364  731.664  32.7324  12.8617  6.73331  3.78877  12.3488  76.3544  12.1798  15.0141  9.19738  14.8548  8.61109  0.500128  0.0032703  0.0024844  0.0010957  0.0499549  0.00390387  4.24791e-05  4.19521e-06  8.25916e-05  2.2671e-05  2.80584e-05
2  0  78.7625  11.1483  134.89  14.6858  71.8824  13.4034  5120.78  74.3143  982.082  37.3129  1.62392  8.83415  12.8173  13.3431  137.359  15.0428  26.7498  10.2824  13.019  10.1589  0.478686  0.00879199  0.00509277  0.00124177  0.0490781  0.00523999  5.36344e-06  1.41923e-05  0.000148579  4.03917e-05  2.45908e-05
3  0  101.339  13.8286  155.259  16.4759  78.4349  14.309  5144.06  75.1515  1610.54  47.4147  1202.25  39.3993  6.7262  10.2947  408.912  22.9389  25.8252  9.91163  76.7841  12.843  0.559968  0.0113121  0.00586181  0.00135497  0.0493012  0.00859322  0.00397075  7.44777e-06  0.000442314  3.89955e-05  0.000145033
4  0  196.925  16.0494  365.344  21.8082  152.79  17.3251  4973.19  73.3162  3343.5  61.7466  15.9835  13.6991  4.58678  8.58639  250.651  19.2102  5.91639  7.89173  55.1892  12.2351  0.528343  0.0219821  0.0137936  0.00263946  0.0476635  0.0178396  5.27897e-05  5.07884e-06  0.000271126  8.93365e-06  0.000104244
5  0  339.078  19.7236  310.548  19.9436  177.272  16.8627  5007.62  71.9427  4013.63  64.8512  11.8834  12.0052  2.77558  6.72106  101.21  11.5666  6.53156  7.32911  62.6939  11.2557  0.553191  0.0378502  0.0117248  0.00306238  0.0479936  0.0214151  3.92482e-05  3.07333e-06  0.000109478  9.86253e-06  0.000118419
6  0  398.783  21.9035  432.382  23.5172  240.033  20.5886  5015.56  75.257  4632.11  73.2338  7.89633  14.4393  8.34728  7.40387  116.245  15.191  8.51891  9.26861  116.78  14.8201  0.514217  0.0445148  0.0163246  0.00414659  0.0480696  0.0247151  2.60797e-05  9.24275e-06  0.000125741  1.28634e-05  0.00022058
7  0  277.44  19.0419  283.464  20.7419  168.478  19.5807  5006.61  75.1356  3835.34  67.2219  16.7292  12.1676  3.20097  8.58631  184.659  17.8076  12.9188  10.0799  84.9908  13.9777  0.492192  0.0309696  0.0107022  0.00291047  0.0479839  0.0204639  5.52525e-05  3.54436e-06  0.000199743  1.95071e-05  0.000160534
8  0  326.198  20.5086  325.43  22.2363  201.411  20.6051  4766.88  73.5495  4723.26  73.7916  7.92682  14.1671  8.08176  8.11754  95.2933  14.5862  30.3381  10.4351  92.1306  14.7832  0.504505  0.0364124  0.0122867  0.00347938  0.0456863  0.0252014  2.61804e-05  8.94875e-06  0.000103077  4.581e-05  0.00017402
9  0  310.398  19.5772  393.915  22.9105  244.492  21.209  4848.8  74.3773  4603.4  73.8546  2.88531  14.4515  14.4675  8.55278  181.417  17.7395  22.8186  10.5013  70.6188  13.7337  0.499963  0.0346487  0.0148723  0.00422362  0.0464714  0.0245619  9.52952e-06  1.60195e-05  0.000196236  3.44557e-05  0.000133388
10  0  258.332  18.6975  327.272  21.9738  154.239  18.271  4904.47  73.8725  3531.82  64.1751  27.1932  14.3671  3.74708  7.10988  180.765  16.0094  7.21936  7.75055  72.95  12.025  0.556655  0.0288367  0.0123562  0.00266449  0.0470049  0.0188444  8.98127e-05  4.14905e-06  0.000195532  1.09011e-05  0.000137791
11  0  184.591  16.2254  309.299  21.2294  152.837  17.9405  5121.77  75.9012  2791.44  58.1559  37.1897  12.3805  39.1898  9.81304  108.435  14.3799  13.5216  10.0144  11.6282  9.82971  0.64786  0.0206052  0.0116776  0.00264027  0.0490876  0.014894  0.000122829  4.3394e-05  0.000117293  2.04174e-05  2.19638e-05
12  0  278.781  18.8548  385.531  22.7816  201.575  19.5972  5081.57  75.8175  3724.81  66.8775  18.131  14.6043  5.5088  8.75309  177.483  17.5224  5.81457  9.86676  72.7723  13.7332  0.474212  0.0311194  0.0145557  0.00348221  0.0487023  0.0198741  5.98823e-05  6.09977e-06  0.000191981  8.7799e-06  0.000137456
13  0  183.353  16.1733  305.693  21.2738  194.837  19.6807  5008.53  74.9855  3565.91  65.1325  2.35151  13.0797  6.97491  8.90076  144.481  16.5013  28.5718  10.4883  87.0254  14.2274  0.490583  0.0204671  0.0115415  0.00336581  0.0480023  0.0190263  7.7665e-06  7.72315e-06  0.000156283  4.31428e-05  0.000164378
14  0  314.225  20.015  373.282  22.8758  229.266  21.1533  4895.99  74.798  4111.67  69.537  6.6838  12.2987  4.46913  7.92311  96.8994  14.3199  1.90687  8.90534  117.858  15.7393  0.52282  0.0350759  0.0140933  0.00396059  0.0469237  0.0219382  2.2075e-05  4.94856e-06  0.000104815  2.87933e-06  0.000222615
15  0  376.461  21.9308  374.466  23.4648  267.084  22.4304  4941.67  75.0715  5180.16  77.2935  14.8115  15.0465  2.28235  7.45812  103.023  14.9514  2.08521  9.74781  114.877  15.3862  0.475594  0.0420231  0.014138  0.00461388  0.0473615  0.0276393  4.8919e-05  2.52719e-06  0.000111439  3.14863e-06  0.000216985
16  0  325.269  20.5974  350.974  23.0542  260.131  22.7666  4933.77  74.8866  5044.78  76.0529  8.83309  12.8046  0.133008  6.7958  75.4756  12.7568  25.6252  11.032  77.7002  14.1078  0.472305  0.0363086  0.0132511  0.00449378  0.0472858  0.0269169  2.91737e-05  1.47276e-07  8.16409e-05  3.86935e-05  0.000146764
17  0  260.329  19.2539  287.402  20.81  219.731  20.2664  5079.05  75.5451  4363.92  71.322  16.4805  12.7875  0.0332369  7.33928  40.2844  11.0828  14.3689  8.90792  116.407  14.989  0.494913  0.0290596  0.0108509  0.00379586  0.0486782  0.0232841  5.44311e-05  3.68024e-08  4.35751e-05  2.16968e-05  0.000219875
18  0  346.342  21.519  428.323  24.7059  252.492  22.3696  4886.96  75.1078  5835.95  81.6971  15.7551  14.9838  2.50549  7.31028  96.5105  13.9612  12.188  9.89265  116.247  15.2828  0.520204  0.038661  0.0161714  0.00436182  0.0468371  0.0311383  5.20353e-05  2.77427e-06  0.000104394  1.84037e-05  0.000219573
19  0  382.528  22.1887  394.331  24.2594  231.939  21.5928  4898.29  74.9981  5598.5  80.1144  0.811276  15.2707  3.31982  7.0509  133.104  15.2764  1.28245  8.26848  110.065  14.7633  0.527308  0.0427003  0.014888  0.00400675  0.0469457  0.0298713  2.67946e-06  3.67596e-06  0.000143976  1.93647e-06  0.000207896
