row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  156.748  14.2243  284.62  19.524  385.757  23.8809  3713.27  64.4546  1350.1  42.1367  87.3291  14.2425  6.71119  10.1802  385.695  22.2204  37.7359  10.2515  96.9197  13.7487  0.462256  0.0174973  0.0107459  0.00666398  0.0355884  0.00720357  0.000288428  7.43114e-06  0.000417201  5.69805e-05  0.000183066
1  0  154.972  15.4848  409.205  24.4929  434.258  26.8287  3521.33  63.9614  2450.14  55.3667  126.87  18.1203  15.5049  10.1577  717.588  30.2281  53.9703  11.737  188.381  17.6901  0.425675  0.017299  0.0154496  0.00750183  0.0337487  0.013073  0.000419023  1.71682e-05  0.000776205  8.14942e-05  0.000355822
2  0  463.324  24.9957  1078.88  37.7054  784.222  34.5752  3448.11  64.3949  4029.96  69.0963  120.247  19.5075  20.0394  9.18239  2225.54  49.4027  115.616  15.0775  646.4  28.8159  0.479905  0.0517193  0.0407331  0.0135475  0.0330471  0.0215023  0.000397148  2.21892e-05  0.00240734  0.000174579  0.00122095
3  0  333.738  21.7215  846.222  34.0762  519.521  30.0732  3497.04  64.9029  2790.6  59.7472  54.8954  17.014  19.2641  9.66453  2056.26  47.5916  95.9765  14.7563  508.936  26.3801  0.526031  0.037254  0.0319492  0.00897475  0.0335159  0.0148895  0.000181307  2.13307e-05  0.00222423  0.000144923  0.000961301
4  0  160.954  15.3151  380.211  23.0228  233.853  20.7771  3750.05  64.8471  1318.47  42.1844  42.2802  12.9715  8.71258  11.8384  692.031  28.7138  48.4401  10.802  111.657  14.678  0.411434  0.0179667  0.0143549  0.00403982  0.0359408  0.00703482  0.000139642  9.64723e-06  0.000748561  7.31436e-05  0.000210903
5  0  43.9015  7.85019  90.7292  11.6576  114.824  13.9369  3976.67  64.9697  445.619  26.6174  6.78077  7.56455  13.6584  14.182  92.8136  11.8492  10.503  7.58862  17.313  8.92924  0.372468  0.00490057  0.00342549  0.00198359  0.0381128  0.00237764  2.23953e-05  1.51237e-05  0.000100395  1.58594e-05  3.27016e-05
6  0  18.4896  6.60484  55.1675  10.0585  185.88  16.9234  4022.05  65.9894  575.566  30.2317  14.5365  8.88956  4.28085  12.2999  21.9497  7.80028  16.5403  8.5249  5.71496  7.39579  0.372859  0.00206393  0.00208285  0.00321108  0.0385477  0.00307099  4.80108e-05  4.74009e-06  2.37427e-05  2.49756e-05  1.07947e-05
7  0  22.7889  6.20171  50.5139  9.74898  272.187  19.8395  4016.05  65.4551  644.917  30.0402  4.51802  6.87395  5.69922  11.0072  30.0695  7.92128  4.71199  6.48964  3.47191  6.38368  0.399034  0.00254385  0.00190716  0.00470205  0.0384902  0.00344102  1.4922e-05  6.31061e-06  3.25258e-05  7.11502e-06  6.5579e-06
8  0  14.1678  5.51523  27.1381  8.59721  333.261  21.7281  3920.12  65.4133  765.548  33.7035  6.42531  8.55034  5.33953  12.1063  9.23177  7.36095  15.8884  9.14086  13.3558  9.53161  0.375074  0.0015815  0.0010246  0.00575711  0.0375709  0.00408466  2.12213e-05  5.91234e-06  9.98588e-06  2.39911e-05  2.5227e-05
9  0  13.9086  6.02359  27.541  8.72127  374.364  22.7457  4046.47  66.4055  663.63  31.7905  42.4135  11.8734  2.54935  12.4895  8.5397  6.74499  12.8013  8.44839  1.70976  7.80666  0.357546  0.00155257  0.00103981  0.00646715  0.0387818  0.00354087  0.000140082  2.82283e-06  9.23728e-06  1.93297e-05  3.22947e-06
