row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  8.565  5.35701  11.276  5.89497  23.0401  6.97145  3936.83  63.2978  1.73974  8.89143  10.4348  5.69829  2.23072  19.8974  5.46909  6.6457  24.1351  9.08774  16.5639  9.11286  0.429735  0.000956082  0.000425728  0.00039802  0.0377309  9.28254e-06  3.44638e-05  2.47002e-06  5.91584e-06  3.64436e-05  3.12866e-05
1  0  4.29482  5.2795  13.1727  5.93173  21.2804  6.65301  3954.8  63.3728  18.9901  8.50442  19.7548  6.88603  0.820298  16.8748  14.4533  7.43657  3.98555  8.37934  12.5807  8.8047  0.445736  0.000479416  0.000497335  0.00036762  0.0379032  0.000101324  6.52455e-05  9.08296e-07  1.5634e-05  6.01811e-06  2.3763e-05
2  0  9.00147  4.99315  9.98756  5.0787  33.2507  7.84981  3854.69  63.3696  2.23001  8.44199  11.5205  6.3543  0.0141898  21.0595  10.5376  7.54518  16.7116  9.58137  11.9752  9.70504  0.426538  0.0010048  0.000377081  0.000574407  0.0369438  1.18984e-05  3.80495e-05  1.5712e-08  1.13983e-05  2.52342e-05  2.26193e-05
3  0  6.46223  4.98806  14.6972  5.85319  37.1336  8.30865  3967.59  63.6095  1.93706  10.02  16.632  7.10956  9.86296  19.5225  9.44073  7.44104  11.5998  9.47054  10.4657  9.74504  0.43788  0.000721357  0.000554895  0.000641485  0.0380258  1.03354e-05  5.49315e-05  1.0921e-05  1.02119e-05  1.75155e-05  1.97681e-05
4  0  10.5335  5.32299  21.4617  6.43413  25.9477  7.73194  4009.05  64.0961  15.4554  11.325  10.5365  6.22774  6.20432  12.6087  2.81764  6.05109  9.70465  7.85974  2.4  7.20144  0.443632  0.00117582  0.00081029  0.000448249  0.0384231  8.24641e-05  3.47996e-05  6.8699e-06  3.04781e-06  1.46538e-05  4.53324e-06
5  0  9.37142  4.90686  18.5007  5.73963  39.4577  8.25963  3897.82  63.1359  15.0599  10.528  14.6943  5.95531  10.8206  17.8144  0.303344  6.95615  2.03582  8.23941  5.27951  7.94707  0.455908  0.0010461  0.000698497  0.000681634  0.0373571  8.03538e-05  4.85318e-05  1.19814e-05  3.28123e-07  3.07405e-06  9.97217e-06
6  0  6.85338  4.92644  9.34075  5.82639  51.3025  9.23775  3943.85  63.4186  14.8888  10.4852  61.4297  9.31703  0.714656  21.5307  11.1481  7.55188  22.179  9.62613  4.13947  7.92837  0.446331  0.00076502  0.000352661  0.000886253  0.0377983  7.94408e-05  0.000202888  7.91322e-07  1.20588e-05  3.34899e-05  7.81882e-06
7  0  13.1532  5.35095  10.7256  5.58285  79.0217  10.5125  4014.39  64.0202  3.28422  9.82704  23.5265  6.96915  3.36546  12.6362  8.77293  6.13161  2.84299  6.70626  5.67634  6.98843  0.426105  0.00146825  0.000404946  0.0013651  0.0384743  1.75233e-05  7.77027e-05  3.72649e-06  9.48956e-06  4.29286e-06  1.07217e-05
8  0  11.9574  5.60223  11.5225  6.39276  201.984  16.5254  4025.6  64.6123  58.1468  13.6939  18.1082  6.72359  4.90515  15.0926  10.2018  6.89527  10.8481  8.06527  0.564374  7.8749  0.445611  0.00133476  0.000435033  0.00348928  0.0385817  0.000310248  5.98071e-05  5.43136e-06  1.10352e-05  1.63805e-05  1.06602e-06
9  0  21.0187  5.76284  7.80814  5.67332  340.604  20.5582  3926.79  64.094  112.236  15.9581  12.866  7.03684  8.13685  17.5996  10.8251  7.78306  36.3368  10.4809  0.469679  8.66666  0.450283  0.00234625  0.000294797  0.00588395  0.0376347  0.000598847  4.24933e-05  9.00974e-06  1.17094e-05  5.48679e-05  8.87151e-07
