row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  13.4124  6.00897  7.00544  6.70969  283.803  19.4171  5222.53  74.1919  96.5388  16.8708  0.408532  5.56434  1.06053  17.5216  6.38013  6.93063  17.6407  9.94366  12.195  8.91098  0.342037  0.00149718  0.000264491  0.00490272  0.0500533  0.000515092  1.34928e-06  1.1743e-06  6.9013e-06  2.66372e-05  2.30345e-05
1  0  11.9735  5.62588  3.06595  5.75216  264.099  18.94  5228.67  73.4583  81.6877  15.9316  1.13549  5.18117  11.7777  14.6667  0.751219  6.10754  18.8279  9.64391  1.08198  8.48823  0.353919  0.00133656  0.000115755  0.00456233  0.0501121  0.000435853  3.75026e-06  1.30412e-05  8.12584e-07  2.84298e-05  2.04369e-06
2  0  10.1068  5.27502  1.05428  5.14057  221.904  16.9501  5255.22  73.5318  84.6738  15.3231  0.399265  5.45329  1.5205  14.8433  7.63753  6.70683  47.3411  10.9409  6.24105  8.85559  0.357424  0.00112819  3.98046e-05  0.00383341  0.0503665  0.000451785  1.31868e-06  1.68362e-06  8.26142e-06  7.14841e-05  1.17884e-05
3  0  2.24858  4.75171  3.99988  5.70535  179.709  15.6582  5300.74  73.6253  27.4373  12.1404  0.338524  5.32997  2.19291  20.3311  3.78272  6.24276  28.0801  9.72303  23.1652  9.9591  0.360938  0.000251001  0.000151016  0.00310448  0.0508028  0.000146394  1.11807e-06  2.42816e-06  4.09172e-06  4.24004e-05  4.37555e-05
4  0  9.78317  4.99118  14.0609  6.1645  113.202  12.7035  5437.82  74.5515  27.4449  13.305  1.10182  5.44507  9.88221  15.1225  1.17015  6.09596  4.56128  7.90078  0.579571  9.2126  0.37919  0.00109206  0.000530873  0.00195557  0.0521167  0.000146435  3.63907e-06  1.09423e-05  1.26573e-06  6.88745e-06  1.09472e-06
5  0  7.98666  5.18805  4.49507  5.35455  164.065  15.0483  5521.59  75.2887  51.7225  14.082  0.443742  5.59315  3.58956  17.1017  5.47287  6.69423  14.153  9.67588  0.881339  9.06583  0.345752  0.000891523  0.000169712  0.00283424  0.0529194  0.00027597  1.46558e-06  3.97464e-06  5.91993e-06  2.13708e-05  1.66471e-06
6  0  14.2801  5.76003  2.74433  5.76976  209.85  17.1882  5530.15  75.3908  100.925  16.2177  1.10469  5.61143  12.7622  13.5  8.46901  6.66304  2.42997  7.23498  16.2776  9.14571  0.345154  0.00159404  0.000103613  0.00362517  0.0530015  0.000538494  3.64855e-06  1.41313e-05  9.16082e-06  3.66921e-06  3.07459e-05
7  0  10.3065  5.61807  5.75499  6.21737  271.886  19.0753  5376.86  74.5063  121.042  17.2705  2.82094  5.33359  1.06237  13.1359  7.78453  6.91769  15.8294  8.52579  4.11775  7.88772  0.344832  0.00115048  0.00021728  0.00469685  0.0515324  0.000645831  9.31691e-06  1.17634e-06  8.42043e-06  2.3902e-05  7.77779e-06
8  0  10.8971  5.64124  6.21107  5.80131  237.462  17.8691  5320.23  74.738  105.613  16.0648  3.13147  5.29582  5.75178  13.9324  0.991382  5.85447  22.59  8.61143  22.9358  9.00793  0.346083  0.00121641  0.0002345  0.00410217  0.0509897  0.000563506  1.03425e-05  6.36881e-06  1.07236e-06  3.41105e-05  4.33221e-05
9  0  7.24781  4.88033  2.61645  5.52254  129.265  13.8422  5437.9  74.6783  46.1489  13.5387  0.00641415  5.33572  4.31995  15.9503  8.73402  7.20579  0.0120067  8.6351  2.3378  8.705  0.363193  0.000809048  9.87842e-05  0.00223307  0.0521174  0.000246232  2.11844e-08  4.78338e-06  9.44747e-06  1.81298e-08  4.41573e-06
10  0  3.40906  4.95562  1.41049  5.57709  130.824  14.1499  5325.69  73.9141  65.8031  14.814  0.489867  5.60339  8.91131  17.4965  8.44577  6.95851  8.45864  9.12944  0.939453  9.22892  0.337862  0.000380542  5.3253e-05  0.00225999  0.0510419  0.000351099  1.61792e-06  9.86729e-06  9.13567e-06  1.27724e-05  1.77448e-06
11  0  16.8636  5.87277  11.734  6.20926  311.782  20.2307  5199.09  73.8099  208.211  21.4061  2.85544  5.83537  6.29866  11.0468  7.51365  6.3057  3.1237  7.09452  10.995  8.65507  0.394095  0.00188242  0.000443018  0.00538605  0.0498286  0.00111093  9.43086e-06  6.97436e-06  8.12742e-06  4.71673e-06  2.07679e-05
12  0  8.12638  5.17804  10.9168  6.74984  362.92  21.5697  5282.33  74.5734  288.451  23.3969  1.16997  6.18553  0.702938  11.4224  1.99575  5.79912  0.951614  6.62675  8.86194  8.15496  0.411375  0.00090712  0.000412166  0.00626946  0.0506264  0.00153906  3.86412e-06  7.78347e-07  2.15878e-06  1.43692e-06  1.67388e-05
13  0  22.9384  6.83418  5.80882  6.3623  329.845  21.2533  5239.22  74.5922  285.547  23.8669  0.0993306  6.39388  5.13223  11.843  0.961129  5.82572  21.2144  8.56623  10.2831  8.15915  0.369012  0.00256054  0.000219313  0.00569808  0.0502132  0.00152356  3.28066e-07  5.68279e-06  1.03964e-06  3.20333e-05  1.94233e-05
14  0  15.4225  6.29642  7.05615  5.85649  294.941  19.7032  5442.96  75.4742  230.533  21.643  2.02422  5.81359  4.17769  14.3711  0.98673  6.60898  24.0286  9.7012  7.45878  8.72013  0.337374  0.00172156  0.000266406  0.00509512  0.0521659  0.00123003  6.68552e-06  4.62586e-06  1.06733e-06  3.62827e-05  1.40885e-05
15  0  14.7985  5.85248  15.1662  6.53078  292.916  19.5318  5242.99  74.0788  235.798  21.5567  0.086281  5.49707  6.5052  11.7136  0.962314  5.66379  4.56327  7.84173  3.92653  7.8703  0.353462  0.0016519  0.000572603  0.00506014  0.0502494  0.00125812  2.84966e-07  7.20305e-06  1.04092e-06  6.89045e-06  7.4166e-06
16  0  11.7566  5.73738  2.53835  5.70901  311.287  20.2003  5366.26  74.6477  215.262  20.4601  2.4439  6.05789  3.58189  18.017  10.4658  7.72399  19.9911  10.1386  2.14893  8.95785  0.355524  0.00131235  9.58357e-05  0.0053775  0.0514308  0.00114855  8.07164e-06  3.96614e-06  1.13207e-05  3.01862e-05  4.05899e-06
17  0  8.15337  5.69721  7.49312  6.67388  334.452  21.1694  5421.35  75.4717  332.516  24.8333  1.48453  6.7018  2.25515  11.7894  5.9732  6.34788  20.6676  9.30895  4.36965  8.55396  0.395691  0.000910133  0.000282904  0.00577767  0.0519588  0.00177417  4.90306e-06  2.49707e-06  6.46113e-06  3.12076e-05  8.25359e-06
18  0  11.5551  5.3164  7.08752  6.63657  324.433  20.8807  5394.88  75.6999  421.663  27.0835  4.06383  6.8437  1.47499  11.8194  4.6157  6.09054  3.31531  6.87996  0.0604488  7.96981  0.406371  0.00128986  0.00026759  0.00560459  0.0517051  0.00224982  1.34219e-05  1.63322e-06  4.99274e-06  5.00606e-06  1.14178e-07
19  0  15.738  6.36555  23.9571  7.79332  327.644  21.2053  5379.6  75.4851  411.74  26.8263  4.76763  6.99737  0.888871  11.8341  9.17991  6.21296  19.4526  9.4092  5.29953  7.2258  0.3888  0.00175678  0.000904503  0.00566007  0.0515586  0.00219688  1.57464e-05  9.84226e-07  9.92979e-06  2.93731e-05  1.001e-05
20  0  20.759  6.21091  15.8154  7.51257  348.07  21.9076  5379.29  75.6609  485.866  27.9953  1.21915  6.51016  2.26078  11.1259  1.38009  5.91224  11.4085  8.65448  4.68428  8.42812  0.38225  0.00231726  0.000597114  0.00601292  0.0515557  0.00259239  4.02655e-06  2.50331e-06  1.49283e-06  1.72266e-05  8.84788e-06
21  0  21.1626  6.44405  7.67019  6.21815  384.576  22.6197  5440.62  76.0875  468.451  28.1825  5.35553  6.49168  0.692984  11.4359  3.34676  5.50451  2.05787  7.06863  11.0131  8.66261  0.403128  0.00236231  0.000289589  0.00664358  0.0521434  0.00249946  1.76881e-05  7.67325e-07  3.62015e-06  3.10735e-06  2.0802e-05
22  0  15.0976  6.25291  10.3321  7.22243  360.656  22.3632  5364.7  75.8608  509.529  29.8609  11.6726  6.76468  7.91317  11.4588  0.500261  5.88696  11.4299  8.86074  1.49653  8.04545  0.340887  0.00168529  0.000390089  0.00623036  0.0514158  0.00271864  3.8552e-05  8.76207e-06  5.41125e-07  1.7259e-05  2.82671e-06
23  0  26.9627  7.23654  42.766  8.79173  387.611  22.6402  5373.47  75.9753  548.9  29.5099  2.30702  7.00627  1.75661  11.0884  17.0783  7.21861  17.8165  8.99779  2.86967  7.55745  0.38617  0.00300975  0.00161463  0.00669601  0.0514999  0.00292871  7.61956e-06  1.94506e-06  1.84734e-05  2.69026e-05  5.42037e-06
24  0  29.5907  7.19767  19.1886  8.03245  339.295  21.6664  5449.27  76.1021  599.297  30.7313  0.183553  6.76127  2.33431  11.5333  5.74155  6.4734  5.96835  8.23518  9.21954  9.3055  0.345296  0.00330311  0.000724467  0.00586134  0.0522263  0.00319761  6.06234e-07  2.58472e-06  6.21056e-06  9.0121e-06  1.74143e-05
25  0  25.1857  7.28147  6.26985  7.3095  296.126  20.6995  5303.2  75.142  565.653  30.1938  1.34732  7.38189  3.47858  13.2949  4.02651  6.80381  10.6193  8.60865  13.0817  9.90914  0.361085  0.0028114  0.000236719  0.0051156  0.0508264  0.0030181  4.44988e-06  3.85175e-06  4.35542e-06  1.60349e-05  2.47094e-05
26  0  21.4709  7.11323  26.9682  8.18304  327.875  21.3297  5375.61  75.9465  449.024  27.9193  5.76647  7.32931  3.67265  11.3904  1.76857  6.26932  3.73759  7.42873  1.5293  7.4756  0.386526  0.00239672  0.00101819  0.00566406  0.0515204  0.00239581  1.90453e-05  4.06664e-06  1.91304e-06  5.64369e-06  2.8886e-06
27  0  12.208  5.89151  13.2583  7.96194  279.159  20.0663  5265.38  74.5751  441.32  27.0325  3.3929  6.8662  13.6178  13.09  8.10941  6.86671  18.5008  9.18546  0.0659558  8.35383  0.383673  0.00136273  0.000500568  0.00482249  0.050464  0.00235471  1.1206e-05  1.50787e-05  8.77184e-06  2.79359e-05  1.2458e-07
28  0  7.9475  5.31267  16.013  6.97898  241.157  18.5797  5391.39  75.6121  382.495  26.7946  4.02408  7.52303  7.52964  14.0599  7.04581  6.8777  0.220335  8.50159  7.46926  9.92952  0.38555  0.000887153  0.000604572  0.00416599  0.0516717  0.00204084  1.32906e-05  8.3374e-06  7.62136e-06  3.32702e-07  1.41083e-05
29  0  22.4399  6.90235  26.857  8.18221  195.955  16.881  5280.42  74.347  337.428  24.9  7.96593  6.33238  2.28583  12.3804  7.13623  6.2087  2.41944  7.27792  3.0426  7.5504  0.393865  0.00250489  0.00101399  0.00338513  0.0506081  0.00180038  2.63096e-05  2.53104e-06  7.71916e-06  3.65331e-06  5.747e-06
30  0  20.0968  6.14283  12.4948  6.83543  155.31  15.567  5370.49  74.7635  236.152  21.8505  4.86609  6.23995  6.7713  15.1682  7.6407  6.55844  16.0418  8.7714  2.00024  7.95594  0.385866  0.00224334  0.000471743  0.00268299  0.0514714  0.00126001  1.60716e-05  7.4977e-06  8.26484e-06  2.42228e-05  3.77814e-06
31  0  22.1608  6.31246  8.4294  6.54855  123.587  14.1705  5517.71  75.6314  210.474  20.9307  1.78207  6.23444  1.70214  11.7079  11.7102  6.62655  5.7507  6.98106  13.0671  8.17943  0.379922  0.00247374  0.000318253  0.00213498  0.0528823  0.00112301  5.88575e-06  1.88474e-06  1.26668e-05  8.68346e-06  2.46817e-05
32  0  15.2953  5.86239  17.2958  7.17839  109.572  13.4538  5345.69  74.4127  161.097  19.382  4.96815  5.90858  10.5592  17.2564  10.5065  6.98865  7.60108  8.72935  1.69092  9.75407  0.356602  0.00170737  0.000653006  0.00189286  0.0512336  0.000859551  1.64086e-05  1.1692e-05  1.13647e-05  1.14775e-05  3.1939e-06
33  0  14.0255  6.07741  10.9727  6.89786  85.4902  12.2165  5372.57  74.6387  116.033  18.4269  0.643639  5.36701  4.57699  12.4606  4.79895  6.74006  20.6993  8.79852  2.6587  6.63555  0.351116  0.00156562  0.000414274  0.00147685  0.0514913  0.000619107  2.12579e-06  5.06799e-06  5.19096e-06  3.12556e-05  5.02188e-06
34  0  17.7957  6.33858  11.6301  6.33394  104.208  13.0279  5302.73  74.1126  148.873  18.438  2.08499  5.53563  4.64283  11.7336  2.92325  6.3029  3.8436  6.99747  28.6982  9.96816  0.372733  0.00198648  0.000439094  0.00180019  0.0508219  0.000794329  6.88625e-06  5.14089e-06  3.16204e-06  5.80376e-06  5.42064e-05
35  0  9.85072  5.73881  6.996  6.69421  67.9821  11.383  5476.1  75.1182  90.8697  16.0695  4.50171  5.71898  16.353  12.5387  8.92732  7.19839  7.04741  7.26468  13.3224  8.31281  0.393944  0.0010996  0.000264135  0.00117439  0.0524835  0.000484844  1.48681e-05  1.81073e-05  9.65656e-06  1.06415e-05  2.51639e-05
36  0  15.9771  6.08219  7.98603  6.38055  39.4297  9.52184  5489.83  75.077  93.283  15.8729  2.37359  5.49868  10.9637  14.3749  13.4626  7.5384  2.69893  7.53954  3.88655  8.30381  0.364459  0.00178347  0.000301513  0.000681151  0.0526151  0.00049772  7.8394e-06  1.21398e-05  1.45624e-05  4.07534e-06  7.3411e-06
