row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  8.27627  4.77826  6.70366  4.8248  16.6126  6.21921  3519.68  59.8204  2.25915  8.67921  8.09493  5.3449  3.74043  16.5898  6.01666  7.0934  38.185  11.4847  0.848011  8.7869  0.382625  0.000923852  0.000253098  0.000286983  0.033733  1.20539e-05  2.67357e-05  4.14169e-06  6.50814e-06  5.76586e-05  1.60176e-06
1  0  5.78958  5.00391  6.97159  5.54079  10.0977  6.53445  3608.09  61.2265  1.90513  9.23297  6.05175  4.85012  1.49413  11.4896  6.3969  6.2194  7.40799  8.16381  12.7955  9.56247  0.341979  0.000646271  0.000263213  0.000174438  0.0345803  1.0165e-05  1.99875e-05  1.65441e-06  6.91944e-06  1.11859e-05  2.41686e-05
2  0  8.35662  6.3734  4.90944  7.0022  20.6192  9.62539  3656.89  86.3749  1.01243  13.2439  20.7689  9.43489  2.07906  6.89073  4.79226  24.4599  16.578  14.6127  11.0505  13.4867  2.26739  0.000932821  0.000185356  0.000356197  0.035048  5.40192e-06  6.85948e-05  2.30209e-06  5.18372e-06  2.50325e-05  2.08728e-05
3  0  8.78434  5.30608  3.96081  5.05776  22.8788  7.15259  3664.67  61.1021  0.805847  9.22278  6.60506  5.36188  6.63823  13.6667  2.34301  6.12958  8.02481  8.64808  16.3781  9.41072  0.333738  0.000980566  0.000149541  0.000395233  0.0351226  4.29968e-06  2.1815e-05  7.35036e-06  2.5344e-06  1.21173e-05  3.09358e-05
4  0  7.30887  4.94385  5.1194  5.52349  67.0806  10.652  3746.78  61.961  3.63241  9.74078  166.854  14.509  5.86876  17.128  44.31  9.43681  8.41568  9.69386  13.3697  8.54425  0.351133  0.000815865  0.000193284  0.00115882  0.0359096  1.93811e-05  0.00055108  6.49834e-06  4.79295e-05  1.27075e-05  2.52532e-05
5  0  5.93615  5.4216  8.4956  5.55385  33.7391  8.58574  3626.14  61.9594  3.70712  9.40817  20.0683  7.76595  5.51868  16.0284  7.89275  7.13184  22.9595  10.4473  1.27064  9.5664  0.356576  0.000662632  0.000320752  0.000582845  0.0347533  1.97797e-05  6.62808e-05  6.11071e-06  8.53749e-06  3.46684e-05  2.40005e-06
6  0  5.01202  4.3953  1.36063  4.75872  113.489  12.298  3741.88  62.0645  55.6285  12.8374  40.5188  7.92326  0.44623  11.8284  3.11015  5.01348  8.031  7.11393  3.97775  5.74568  0.388528  0.000559475  5.13706e-05  0.00196053  0.0358625  0.000296812  0.000133824  4.941e-07  3.36421e-06  1.21267e-05  7.51336e-06
7  0  11.5217  4.8718  9.33436  5.56732  173.795  15.631  3718.07  62.1791  123.635  16.355  84.7601  11.3242  13.6239  17.3063  0.839177  6.38759  3.10186  8.00575  7.05985  8.19537  0.385053  0.00128613  0.00035242  0.00300231  0.0356343  0.000659664  0.000279943  1.50854e-05  9.07727e-07  4.68375e-06  1.3335e-05
8  0  10.6063  5.02481  11.6  6.25219  313.045  20.0008  3779.3  63.1601  261.464  21.1333  87.8741  11.9023  5.97634  10.9533  34.9036  8.23939  21.0749  8.52756  29.3051  9.67227  0.370805  0.00118395  0.00043796  0.00540788  0.0362212  0.00139507  0.000290228  6.61747e-06  3.77548e-05  3.18226e-05  5.53528e-05
9  0  7.00292  4.5087  5.89766  5.82396  266.241  18.3466  3865.63  63.7316  232.279  20.2935  80.0674  11.4285  4.60641  13.7714  6.86052  6.23449  15.7372  8.6048  10.992  8.3026  0.341613  0.000781712  0.000222667  0.00459933  0.0370485  0.00123935  0.000264444  5.10057e-06  7.42093e-06  2.37629e-05  2.07622e-05
10  0  9.49421  4.95916  7.09001  5.84957  209.036  16.7412  3866.75  63.7877  139.298  18.0147  33.4491  8.35572  6.68407  17.5992  8.08678  7.31996  4.25456  8.43857  4.88628  9.0788  0.34246  0.00105981  0.000267684  0.00361111  0.0370593  0.000743239  0.000110474  7.40111e-06  8.74736e-06  6.42431e-06  9.22942e-06
