row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  58.1677  9.51967  92.5411  12.6469  127.395  15.2184  5073.81  72.9681  247.208  22.2096  35.083  8.98679  7.38968  16.5415  100.954  13.413  8.87735  9.43539  69.913  13.1708  0.382486  0.00649306  0.0034939  0.00220076  0.0486279  0.001319  0.000115871  8.18242e-06  0.0001092  1.34046e-05  0.000132055
1  0  21.5332  6.61458  13.2632  6.81588  47.9178  10.059  5108.91  72.5296  91.6198  15.6907  11.5644  6.41878  0.578408  16.9535  12.2503  7.25093  6.14832  8.40335  0.557609  8.48706  0.345978  0.00240368  0.000500755  0.000827783  0.0489643  0.000488847  3.81945e-05  6.40458e-07  1.3251e-05  9.28385e-06  1.05324e-06
2  0  21.6022  6.75099  29.9435  8.07734  44.0018  9.97819  5268.99  73.7195  191.697  19.3626  7.75479  6.04692  5.4818  14.4884  20.8613  7.99685  37.3985  10.3179  17.5825  9.3508  0.372468  0.00241138  0.00113052  0.000760134  0.0504985  0.00102282  2.56123e-05  6.06987e-06  2.25654e-05  5.64711e-05  3.32107e-05
3  0  164.989  15.8476  285.564  20.945  274.168  22.3173  4798.5  73.3409  1848.26  49.5026  94.5583  16.4929  9.05195  12.3351  214.787  18.9846  1.47915  9.0846  56.9814  13.0454  0.457399  0.0184172  0.0107815  0.00473627  0.0459893  0.00986156  0.000312304  1.0023e-05  0.000232332  2.2335e-06  0.000107629
4  0  292.884  19.7135  312.181  21.834  366.137  24.7315  4834.56  73.7675  2245.84  53.5919  159.352  18.5358  3.2851  9.79893  183.241  17.1217  22.318  9.63419  83.7738  13.68  0.42366  0.0326937  0.0117864  0.00632505  0.0463349  0.0119829  0.000526302  3.63752e-06  0.000198209  3.36997e-05  0.000158236
5  0  184.453  16.0263  171.979  16.8371  169.959  18.2862  4823.75  73.6597  1272.01  43.4116  49.6591  14.1802  6.06469  12.42  46.6272  12.0904  1.01142  8.13643  24.8852  11.5793  0.465336  0.0205898  0.0064931  0.00293605  0.0462313  0.00678693  0.000164012  6.71529e-06  5.04361e-05  1.52723e-06  4.70043e-05
6  0  273.211  19.1311  300.25  21.5015  343.741  24.1117  4802.65  73.9334  2378.52  55.612  60.7227  16.1412  17.5302  10.0421  160.885  16.607  2.27511  8.88366  104.231  14.9746  0.436425  0.0304976  0.011336  0.00593814  0.0460291  0.0126908  0.000200553  1.94107e-05  0.000174027  3.43537e-06  0.000196876
7  0  251.779  18.7744  243.654  20.3779  334.924  24.075  4888.84  73.4498  2508.48  54.7729  49.18  13.2386  15.9137  9.86266  77.0309  12.012  27.4824  9.57736  62.2622  11.6163  0.446328  0.0281052  0.00919917  0.00578583  0.0468552  0.0133842  0.00016243  1.76208e-05  8.33233e-05  4.14979e-05  0.000117604
8  0  266.184  18.6997  343.544  22.0889  388.007  24.9062  4760.36  73.3168  2544.39  56.5348  40.932  14.8581  2.73416  9.07665  118.114  14.4776  8.08518  9.67507  107.46  15.1088  0.404352  0.0297132  0.0129706  0.00670285  0.0456237  0.0135758  0.000135189  3.02747e-06  0.000127762  1.22085e-05  0.000202975
9  0  268.007  18.5917  248.363  19.6136  373.123  24.1607  4840.24  73.417  2292.04  53.6594  47.751  14.458  4.76117  9.85702  77.2671  12.8721  0.485383  8.3557  55.3702  13.0178  0.439569  0.0299167  0.00937698  0.00644572  0.0463894  0.0122294  0.00015771  5.27193e-06  8.35787e-05  7.3292e-07  0.000104586
