row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq  P-K-mass-fraction  S-K-mass-fraction  Cl-K-mass-fraction  Ar-K-mass-fraction  K-K-mass-fraction  Ca-K-mass-fraction  Mn-K-mass-fraction  Fe-K-mass-fraction  Cu-K-mass-fraction  Zn-K-mass-fraction
0  0  1.73963  5.35858  5.41835  5.86015  19.6049  7.41359  2625.11  52.1367  6.14416  9.69107  78.6924  11.0815  37.7071  38.429  18.7028  19.4317  6.8749  39.1951  111.966  50.196  0.699021  0.000194189  0.00020457  0.000338676  0.0251594  3.27828e-05  0.000259903  4.17522e-05  2.02306e-05  1.0381e-05  0.000211486
1  0  15.6658  5.81612  15.4806  6.1443  22.3935  6.8209  2701.18  52.9263  17.072  11.0908  28.8645  7.77366  9.42503  26.4249  125.942  23.0331  125.597  38.8673  166.837  48.3947  0.744269  0.00174872  0.000584472  0.00038685  0.0258884  9.10895e-05  9.53327e-05  1.04361e-05  0.00013623  0.000189649  0.00031513
2  0  7.79456  5.38202  13.6131  6.03069  17.0525  6.51133  2834.23  54.0446  0.561377  8.72969  36.3655  7.48198  12.3565  47.4849  2.71526  20.2169  74.9921  45.7475  215.075  58.0903  0.769109  0.00087008  0.000513964  0.000294583  0.0271636  2.99528e-06  0.000120107  1.36821e-05  2.93706e-06  0.000113237  0.000406243
3  0  12.2333  5.65956  13.1894  5.71619  29.4153  7.70192  2869.51  54.4403  23.5524  11.4312  29.1919  7.11707  29.2138  25.268  22.7881  16.4849  79.2285  36.4508  142.058  45.96  0.714082  0.00136556  0.000497969  0.00050815  0.0275017  0.000125666  9.64141e-05  3.23478e-05  2.46495e-05  0.000119634  0.000268326
4  0  11.1719  5.98157  9.20891  6.24437  16.0397  6.72711  2804.96  54.1217  9.45384  13.3821  28.4266  7.72408  44.3211  22.867  12.7453  14.5844  6.48492  35.4459  98.7275  46.8497  0.825234  0.00124708  0.000347683  0.000277087  0.0268831  5.04419e-05  9.38864e-05  4.90757e-05  1.37864e-05  9.79211e-06  0.000186481
5  0  4.74198  5.49415  11.1175  6.36837  14.9047  7.19223  3017.17  56.1785  14.2315  10.0837  30.3581  7.52267  26.9331  29.6126  92.6211  20.7871  108.032  39.4605  201.092  50.0037  0.74214  0.000529331  0.000419742  0.00025748  0.0289168  7.59334e-05  0.000100266  2.98224e-05  0.000100187  0.000163127  0.000379832
6  0  5.96499  4.4082  5.40701  5.13703  11.529  6.00955  2973.93  55.2981  24.6377  9.59061  26.5089  6.49659  1.24712  39.1437  350.223  26.6023  57.9497  37.6297  193.968  47.6795  0.751379  0.000665852  0.000204142  0.000199164  0.0285025  0.000131457  8.75527e-05  1.38091e-06  0.000378832  8.7503e-05  0.000366376
7  0  6.38221  5.61845  2.91807  5.53003  12.4739  6.75559  3071.87  56.2027  13.3392  9.36306  72.9839  9.99417  28.566  27.0182  124.136  20.1993  64.3584  34.7423  55.5527  42.3823  0.666311  0.000712424  0.000110172  0.000215488  0.0294411  7.11727e-05  0.000241049  3.16305e-05  0.000134277  9.71799e-05  0.000104931
8  0  7.59063  5.43753  11.6284  5.77561  34.3412  7.88938  2880.44  54.5687  19.5248  9.81056  20.774  6.08925  14.8692  24.0164  54.1792  14.7824  28.192  29.652  59.7189  37.798  0.632979  0.000847317  0.000439032  0.000593246  0.0276064  0.000104176  6.86118e-05  1.64643e-05  5.86049e-05  4.25693e-05  0.0001128
9  0  3.91037  5.18786  2.54062  5.20468  23.0045  7.25848  2809.91  53.7462  12.8897  9.12806  20.9215  5.94748  19.0088  15.8045  24.3717  12.9085  75.6125  29.7068  112.585  38.8227  0.636844  0.000436502  9.59213e-05  0.000397405  0.0269304  6.87744e-05  6.90987e-05  2.1048e-05  2.63625e-05  0.000114173  0.000212655
