row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  171.2  20.2458  353.057  27.0167  2890.56  60.3368  19905.5  149.062  8193.46  101.505  91.3167  25.0932  30.7845  23.1844  53.1572  19.6684  14.9003  20.5524  75.4512  22.3124  1.11641
1  0  78.2169  16.1944  244.729  23.5212  2362.22  54.9328  20493  148.522  5551.84  85.8096  68.0036  22.0619  61.6049  23.6679  48.5398  18.4125  23.8143  20.131  4.90588  19.7063  1.24196
2  0  85.6564  17.4432  251.575  24.6978  2370.68  55.1686  20325  149.613  5721.12  87.2011  76.5105  22.82  21.0811  25.7525  36.4001  18.0449  1.28805  18.1904  23.8779  18.8802  1.12982
3  0  83.0755  16.8106  262.258  24.5079  2391.87  55.0466  20306.6  149.007  6120.35  89.3946  51.2726  21.1893  47.03  24.0795  19.9243  17.4502  10.4174  19.7685  16.1972  19.48  1.14544
4  0  123.92  18.5833  230.415  23.8028  2570.23  56.9725  20371.1  149.661  6488.29  91.6745  28.4477  21.6157  21.6011  25.9627  30.5187  18.5948  9.26692  20.0349  65.8176  21.8203  1.13807
5  0  122.133  18.4348  251.288  24.3464  2461.83  55.9934  20594  150.133  6448.66  91.3316  102.666  23.3097  21.3315  23.818  21.2046  17.6841  66.2393  20.9801  21.8472  19.0872  1.11527
6  0  112.364  17.6997  272.83  24.4719  2352.83  54.4258  20510.2  149.386  5943.97  91.4997  116.014  22.3189  6.35652  23.8363  19.8552  17.9169  0.700495  19.5511  23.9987  19.7255  1.30265
7  0  85.8167  17.1492  229.249  23.1647  2045.12  51.2886  20230.6  148.517  5342.07  83.7991  52.7168  20.2267  4.45234  29.7441  64.6411  20.0026  33.1807  21.6295  14.8266  20.9888  1.29361
8  0  75.84  14.9027  163.33  19.063  986.149  36.4212  20782.6  148.098  2341.89  60.4228  9.01945  11.4647  15.6008  32.4574  38.1361  16.7514  13.9681  19.7115  7.7369  19.1447  1.22817
9  0  47.9922  18.0692  571.468  33.283  4909.47  77.3504  19660.9  149.596  14006.5  128.233  0.0794483  26.146  15.5778  23.11  97.7555  23.5233  77.1935  24.7487  17.3118  22.4561  1.1385
10  0  14.5274  10.8136  120.475  16.3423  395.864  24.3491  20905.6  146.705  573.005  35.5715  0.786591  9.13551  10.647  33.001  49.322  17.4879  38.2493  19.1169  15.9227  17.9142  1.16652
11  0  28.0608  12.339  126.161  17.2764  381.953  24.4061  20844.9  146.162  560.199  35.3491  1.33707  9.95643  41.0362  37.6611  39.6789  16.9547  41.3208  19.5597  5.76225  18.0162  1.25329
12  0  42.1898  13.0659  102.342  15.9726  359.285  23.5543  20895.8  147.194  500.974  33.0135  21.3284  9.15654  6.47598  34.9404  46.2727  17.1861  30.3303  18.7687  34.7602  19.2519  1.27357
13  0  68.5937  13.746  115.34  16.3338  432.159  25.3303  21570.3  148.439  513.649  33.9168  33.7928  10.728  57.6162  37.3865  18.0482  15.2493  38.4854  19.2586  18.4017  18.2352  1.14486
14  0  483.016  28.351  1194.64  41.1535  1103.39  41.0088  20528.1  148.372  3022.37  66.107  116.776  21.0557  25.4509  37.8881  413.544  28.5866  62.4954  22.372  325.13  29.0457  1.24739
15  0  721.218  33.1124  1383.46  44.0334  1510.06  46.8105  20366  148.221  3743.49  72.4147  118.312  21.5916  9.0639  28.8085  312.633  25.7916  96.8465  22.3031  380.616  29.8673  1.17649
16  0  1129.19  40.7385  2615.05  58.7143  1971.75  54.2055  19991.5  148.653  7311.33  96.9785  233.107  29.909  30.3573  27.2569  920.867  39.3914  160.291  26.2984  1055.05  43.7105  1.08953
17  0  1324.51  43.3828  2946.31  62.0539  2058.4  55.8895  20009.8  149.381  9846.01  110.641  232.271  31.4254  99.2734  26.9089  889.859  40.0987  181.454  27.4196  1129.35  43.9992  1.22047
18  0  972.641  37.9613  2517.57  57.4267  1793.23  52.0467  20206.3  149.174  7131.47  96.0405  274.954  29.8121  67.4399  27.9881  855.381  38.1865  124.486  25.4398  949.084  40.9392  1.0503
19  0  498.593  28.3928  1123.54  39.8113  832.03  36.7788  20447.7  148.159  3880.11  73.3278  115.124  22.2424  13.3274  35.1687  266.475  25.9968  57.7749  23.1542  328.564  30.2545  1.17343
20  0  380.927  25.708  996.012  37.7241  746.154  34.8431  20424.6  147.501  3192.12  67.2641  104.035  19.9885  33.1885  32.3769  268.816  25.3396  49.6935  20.82  214.814  26.246  1.20708
21  0  1107.65  40.4083  2446.68  57.2285  1787.04  52.7383  20040.6  151.69  8948.99  105.865  309.121  32.4115  58.7703  26.4495  1019.26  40.2283  149.611  26.3891  955.383  39.8242  1.16348
22  0  1038.27  39.2643  2414.83  56.8071  1611.92  50.2927  19776.8  147.985  8601.45  103.836  243.307  29.7609  111.524  27.7772  725.489  37.0149  115.64  25.8575  997.024  41.961  1.19449
23  0  975.792  37.9306  2150.6  53.7276  1504.81  48.6002  20069.2  148.482  7378.01  96.9943  214.918  27.9484  19.6301  26.5492  698.496  35.0425  116.723  23.8985  809.306  39.1699  1.08956
24  0  593.229  30.7472  1440.84  44.7066  1162.07  42.5468  20388.3  148.573  5091.09  82.2782  111.144  23.2218  97.469  31.7945  515.956  31.6637  97.2715  23.8291  528.734  34.1393  1.16569
25  0  1333.41  43.5242  2909.74  61.6141  1962.55  54.7373  19908.7  148.823  9832.41  110.159  304.76  32.2922  93.2347  24.4414  945.381  39.2025  166.374  26.4519  1171.87  44.381  1.18388
