row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  2.82489  9.00663  48.3443  12.4704  223.074  19.0238  19079.7  139.753  81.6538  21.036  20.6876  8.79377  25.8403  32.9737  83.5839  17.3235  48.4994  17.7888  2.96112  15.3225  1.06707
1  0  44.701  12.1479  59.7277  13.3847  787.514  31.8912  18772.4  140.551  1431.79  47.9568  3.17371  11.7826  31.0499  26.6773  168.021  20.7008  46.2273  18.1551  12.9409  14.7741  1.15721
2  0  14.9894  10.5122  91.3827  14.327  165.731  17.0083  19230.2  139.726  150.659  23.7288  10.9476  7.53264  40.8775  36.6169  124.047  19.2542  34.1134  18.0722  0.589594  16.8124  1.13209
3  0  5.14012  8.35413  69.0978  13.3883  155.571  16.8531  19006.8  138.782  115.372  22.5694  7.69434  7.5485  18.6279  45.6789  104.484  19.3289  38.9955  20.6993  3.04523  19.281  1.04346
4  0  47.7236  11.8062  96.1917  14.9413  232.677  19.5841  19059.6  139.565  413.571  31.312  72.9137  13.2268  8.66399  29.8858  3867.86  66.7826  12.3334  17.6429  1.8263  18.1648  1.15193
5  0  1042.95  41.2573  1919.61  54.2346  4497.42  77.3938  17252.2  141.476  17486.6  143.828  952.597  47.9336  30.9915  22.8445  3135.33  66.9288  125.209  25.9825  720.611  38.0968  1.20366
6  0  47.8546  12.7392  57.3719  14.2185  565.814  28.117  18827.5  143.146  1192.49  44.1164  13.5244  12.0071  34.1914  30.5437  239.5  21.9418  51.5616  18.4762  24.67  15.8083  1.19888
7  0  841.402  35.2714  1235.06  42.9002  1401.18  46.474  18342.5  142.598  10606.3  113.113  353.104  32.6092  20.5615  22.8758  712.887  36.676  98.4581  22.1067  235.736  25.7187  1.18779
8  0  79.6436  15.2102  151.847  18.7048  313.79  23.6555  19008.2  140.746  1267.93  46.6072  53.5245  14.4577  3.2835  29.816  119.448  18.6894  57.1092  18.4331  10.511  16.16  1.12742
9  0  34.4893  11.5561  122.446  16.2498  249.579  20.8418  19067.5  140.643  757.731  38.3045  34.5659  12.5929  15.0517  31.4489  131.46  19.0747  4.48996  16.4989  4.78147  15.9176  1.24152
10  0  1740.49  50.4474  3139.63  66.2012  2627.8  64.2326  17389.9  142.64  22609  161.67  1105.67  52.1976  13.9794  18.5315  2642.77  61.3546  202.163  26.6267  716.481  36.9198  1.20285
11  0  1085.37  39.5181  1500.67  47.1267  1609.13  49.9329  18646.6  144.34  12817.1  123.633  495.039  36.6667  4.83  20.6591  1286.87  45.9801  87.935  21.6934  248.064  25.9612  1.13562
12  0  274.317  22.4098  398.391  26.6991  498.582  29.3892  18905  142.252  3239.42  67.1154  91.9128  19.5202  9.37914  28.066  273.844  24.3143  20.2788  17.2847  31.2013  17.6386  1.10041
13  0  775.954  33.6595  1318.83  43.4061  1348.36  45.4085  18457.1  142.71  9981.35  110.105  427.83  33.1185  42.5101  23.295  595.307  34.6178  82.7411  21.3114  281.637  27.0135  1.32898
14  0  146.544  17.6641  249.646  21.8133  411.613  26.3131  19074.5  141.803  1822.35  53.0781  55.854  15.2621  48.4498  29.0035  108.961  18.6668  41.3655  17.3229  22.8573  17.2937  1.2434
15  0  46.6345  12.6133  80.5452  14.835  252.284  20.6711  19514  142.686  561.242  34.6437  179.863  17.858  7.86282  30.7512  98.6781  17.4327  37.0451  17.7298  29.7081  17.3497  1.25759
16  0  1403.18  45.7554  3017.93  64.099  2605.53  62.7436  17987.2  143.876  19342.8  149.646  571.337  42.0391  5.28914  20.53  2028.46  55.6526  236.678  26.924  470.076  31.8338  1.28106
17  0  156.448  18.2477  321.982  23.9527  365.243  25.5209  19306.5  142.608  1898.51  54.5146  90.8864  18.1108  39.9972  32.6188  229.835  22.4702  49.2559  19.643  23.4653  18.8654  1.03865
18  0  59.6881  14.0392  106.953  16.5125  266.856  21.5546  19368.7  141.935  798.61  39.2943  1.09005  10.0744  0.641326  33.2776  86.1756  17.679  8.53619  16.7613  34.9217  16.991  1.29124
19  0  65.4128  14.1176  104.442  16.3773  257.991  21.3046  19408.7  141.161  507.975  34.1498  25.9315  11.1909  56.0399  29.464  89.963  17.7646  8.07601  16.6954  0.420415  16.4995  1.08194
20  0  20.9158  11.0566  84.8463  14.2754  215.486  19.0151  19650.3  141.176  171.629  24.7215  18.8502  8.80483  45.4383  34.5132  72.0039  18.4103  37.2889  17.8611  10.9465  16.9402  1.23694
21  0  0.661802  9.17255  67.1371  13.4587  185.611  18.0186  19648.1  144.252  262.165  27.6163  30.5966  9.68027  17.1084  32.2359  73.1705  17.6102  31.621  17.0661  12.3911  16.3766  1.15482
22  0  33.4692  12.4846  84.8059  15.2327  486.107  26.5199  19161.4  140.568  905.065  40.6528  7.92295  10.2279  5.40728  29.8066  10.3512  14.7329  23.3813  18.3025  0.167632  16.2399  1.11308
23  0  32.7172  11.8655  85.8497  14.7965  299.244  21.8  19538.2  141.392  402.424  31.4766  7.58959  8.03095  7.08043  33.8042  39.6762  15.4895  18.5037  17.1786  8.88935  16.3555  1.32038
24  0  108.108  15.5212  161.735  18.208  433.979  25.6238  19614  142.213  794.29  39.335  49.8999  12.7761  0.536207  32.183  79.2026  17.5367  38.3429  17.7088  9.30411  15.3601  1.15562
25  0  24.0811  12.9459  48.8372  14.5978  637.14  30.0535  19089.3  141.503  1325.85  47.3089  12.8559  12.452  95.5514  33.2693  5.05225  13.7605  1.06583  17.2909  11.6549  17.0701  1.1011
26  0  25.7901  11.7745  92.8764  15.7474  676.555  30.5156  19101.8  141.591  1519.72  49.9115  26.0248  13.2534  5.09746  33.4229  19.8634  16.0565  34.4725  18.428  4.7273  17.293  1.22756
27  0  37.8508  12.9526  71.3049  15.0126  672.768  30.6984  19155.6  141.075  1216.04  45.9147  14.3797  13.06  2.72739  28.3992  32.6121  14.7687  48.4758  18.4374  0.710273  15.2705  1.15844
28  0  559.616  30.4023  960.509  38.8678  1880.92  51.3734  18767.5  143.432  5245.78  83.5694  370.093  29.5074  6.19339  26.6777  710.489  33.5432  62.893  19.8636  155.7  22.8983  1.10246
29  0  24.652  12.1973  76.0557  14.9809  404.217  24.7343  19031.5  139.93  767.874  38.885  2.29533  10.1605  28.635  31.1734  2.98113  14.1883  35.9604  18.0824  10.7036  16.3335  1.17354
30  0  546.765  28.8481  701.42  32.9914  989.381  38.4831  18830.1  144.991  2953.74  65.4559  304.736  25.1559  12.2434  34.3977  473.15  28.4166  71.6902  21.1844  72.1526  21.3206  1.14945
31  0  793.367  36.0998  1118.85  43.5017  2752.27  62.1336  17940.3  142.349  8937.52  107.673  3768.81  72.3902  40.7499  22.8789  765.278  37.3  40.0818  22.0971  816.675  38.5764  1.19733
32  0  905.191  36.4713  1621.3  47.9411  1857.24  52.3742  18164.4  141.721  7613.22  97.9508  451.758  33.5724  33.3591  25.5825  1463.14  46.1409  122.866  23.0343  288.701  27.8078  1.21014
33  0  27.6159  12.4047  78.5153  15.6607  461.322  26.413  19425  141.991  726.29  37.8768  22.1113  10.9529  2.76891  29.1848  31.201  15.4208  49.4053  18.2282  12.0565  16.2428  1.12221
34  0  431.244  27.3036  914.002  37.6377  1869.68  50.9483  19016.5  143.688  4998.54  81.1626  232.947  26.3093  8.87069  28.5239  746.779  35.0344  66.2703  21.5315  205.679  25.4857  1.27884
35  0  134.303  16.9097  235.439  20.8696  561.769  28.8735  19241.5  141.857  1129.46  44.5047  80.0995  15.6325  11.3451  29.5164  167.689  21.0616  9.34083  16.6376  46.5931  18.1537  1.18011
36  0  37.3844  11.9242  61.2738  13.6261  635.653  29.1444  18956.1  140.879  914.365  41.4799  47.7928  13.2039  4.55328  29.1608  16.2473  14.5269  32.034  17.7077  4.55999  16.6309  1.31559
37  0  30.5018  11.8046  42.3154  13.2208  501.836  26.535  18733.1  138.844  714.895  37.8226  7.00764  8.91215  13.3271  34.6892  29.2167  15.0564  43.8934  18.1759  10.6775  16.1225  1.27253
38  0  31.2017  12.2603  72.6312  14.817  527.444  27.4022  19224.7  141.005  679.79  37.4342  11.8723  10.2918  15.6818  29.4071  40.4253  16.0157  18.3848  17.2919  21.5178  16.2428  1.20835
39  0  31.3513  11.8404  64.2573  14.4039  432.529  25.248  19518.7  142.095  629.79  36.4387  15.2738  10.6914  56.396  32.0526  40.3551  15.4862  23.1294  18.167  5.49124  16.771  1.1451
40  0  29.2496  11.2551  42.2022  13.2823  876.303  33.8644  19191.3  141.513  1394.12  48.356  19.2289  13.1762  22.5002  33.317  21.5695  15.18  58.2152  20.7412  1.04288  18.3792  1.14283
41  0  20.3684  11.827  38.8586  14.1824  788.23  32.4907  19125.4  141.218  1181.05  45.0991  25.1124  12.4005  43.5368  28.9757  51.9763  15.4054  43.2303  18.7896  45.5382  18.0201  1.18835
42  0  26.8709  11.332  28.5361  13.0974  720.794  30.9982  19333.5  141.729  984.357  42.3348  10.625  11.8356  56.9449  34.9146  2.86861  14.2816  26.9026  19.1381  11.664  17.7322  1.11801
