row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  535.203  29.1911  904.316  36.6662  688.889  34.1063  23919.5  158.895  2421.4  61.6126  305.931  25.7674  33.8479  39.5983  1180.86  41.4454  105.146  22.5316  74.435  22.3067  1.19861
1  0  70.5047  14.4216  99.6795  16.3373  663.44  30.5415  25206.6  161.884  728.493  39.3755  39.6311  13.545  24.3032  37.3772  181.759  22.8304  56.0768  20.4887  2.81523  18.1583  1.32231
2  0  770.102  34.595  1319.14  43.9532  781.435  38.049  24034.7  160.926  5517.04  86.7019  362.373  31.5517  28.61  35.2407  1410  45.2366  42.4721  21.7814  267.511  27.6634  1.1811
3  0  18.0304  12.893  94.4525  17.7013  1299.22  41.1005  23272.4  156.18  2358.11  60.3337  33.2482  16.5178  38.8388  43.0611  296.408  26.7272  54.7454  23.2617  18.6766  21.1686  1.25689
4  0  620.769  32.828  1598.35  48.4182  2468.46  58.9271  22165.9  155.641  4278.32  79.54  1319.32  45.9806  25.3373  29.59  7770.2  96.4296  98.1308  25.0217  380.25  31.5283  1.24153
5  0  644.398  31.6546  1409.38  43.9484  1655.73  48.0893  22793.5  155.295  1587.15  52.8252  358.992  25.9055  52.1435  27.5395  9819.89  103.949  74.5068  23.8518  260.935  28.4787  1.24866
6  0  1222.39  40.936  1705.55  48.9324  1261.37  45.2488  23578.7  159.699  4493.69  80.1295  790.73  37.4338  15.4006  35.415  2816.41  60.0143  95.8143  24.8105  276.753  28.9002  1.25732
7  0  1360.07  44.0161  2259.43  55.8859  1971.69  54.7326  23310.9  160.16  7970.81  102.16  881.418  41.3807  2.72506  29.0912  3439.72  65.9854  118.17  25.1379  427.231  32.2814  1.20261
8  0  1198.78  41.0981  1776.6  50.0668  1520.52  48.8293  23462.5  159.84  6803.41  94.9264  627.908  36.5391  11.5149  31.8378  3202.56  63.3117  37.4918  22.4851  372.917  30.4168  1.19353
9  0  26.6571  13.1769  48.7199  14.9937  434.03  26.0663  24149.6  157.164  354.632  32.1933  35.1615  12.2074  58.3859  40.9751  74.2286  18.4685  40.1336  20.4892  37.0776  17.7968  1.19107
