row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  24.3247  9.17959  51.2919  11.2388  136.63  15.2284  11798.1  109.585  161.034  21.2662  10.812  7.89187  35.5307  30.1896  166.591  21.7287  114.855  25.7732  251.393  31.4376  1.12333
1  0  10.5631  7.70208  51.0508  10.8108  178.037  16.2395  11828.1  109.768  162.371  21.8862  35.3916  9.05566  6.73426  51.9711  15.0976  16.9186  59.6673  22.6947  7.37277  21.2269  1.09402
2  0  30.5058  10.7061  24.6186  11.1128  566.291  27.3598  11803.6  111.222  841.934  37.5742  8.6567  9.32531  18.6697  39.384  75.7832  18.7433  43.2808  21.7556  0.701502  20.5766  1.01635
3  0  115.527  15.1532  126.747  17.2937  1163.78  38.5684  11670.7  111.609  2089.6  53.8525  56.2828  15.4586  0.344354  24.1017  175.072  21.5018  56.2263  19.9219  0.990805  17.3893  0.983014
4  0  762.133  34.002  1249.9  43.6525  4092.88  71.4424  11059.8  113.346  10118.6  109.525  469.312  34.1424  7.10009  20.5408  1962.27  53.2493  49.8076  23.9985  322.907  30.8374  1.03023
5  0  142.89  16.8963  286.958  22.3684  948.801  35.7418  11759.5  112.194  2303.06  56.1357  83.4346  17.0532  1.28896  27.2505  349.682  26.8957  9.83565  18.91  31.7623  19.65  1.10736
6  0  1192.41  43.2313  2004.54  55.3296  6048.54  87.5625  10619.8  114.187  18251.3  145.005  826.326  45.6782  6.72289  20.951  5794.07  84.032  114.889  26.6384  613.38  36.3235  1.16338
7  0  536.819  29.1983  855.302  36.9336  2452.47  56.842  11346.1  113.256  7435.68  94.9385  321.25  28.7348  9.62476  19.4315  1248.39  43.1911  67.5369  21.2992  182.241  23.7303  1.27016
8  0  120.534  16.177  280.381  22.1122  967.85  36.1859  11807.6  112.703  3007.81  62.7358  77.533  17.5307  31.1646  25.6951  921.078  37.5665  46.6719  19.8247  66.0741  20.0359  1.17594
9  0  46.0001  11.8916  86.028  14.9229  461.324  25.6008  12042  112.252  1185.55  42.5735  47.086  12.6721  20.3551  28.5411  104.737  18.5776  9.39756  17.3923  30.2989  17.4062  1.13459
10  0  214.452  19.4398  298.857  23.3475  1374.58  42.1141  11953  113.848  3950.21  70.9569  118.71  20.2356  6.36005  27.3077  650.285  34.3608  5.36348  18.7773  47.6241  20.841  1.07301
11  0  93.7281  15.7682  274.957  22.7255  948.117  36.2801  12009.3  114.043  3369.15  66.1255  114.277  19.2549  5.33746  27.2259  1044.47  39.8057  13.958  18.7718  47.1944  20.4853  1.07521
12  0  299.111  23.1973  678.275  33.3647  2111.27  52.7052  11475.9  113.559  7732.25  95.9393  199.899  26.2748  15.8763  20.7376  2839.1  60.4996  10.038  19.6636  163.848  24.1424  1.14423
13  0  806.663  35.6245  1200.36  43.9433  3402.36  67.0809  11335.8  115.24  15988.7  134.992  562.857  38.9567  8.4298  17.6031  2792.25  61.5181  62.1843  22.6408  264.042  27.5088  1.25369
14  0  643.371  35.3696  1708.72  52.1906  5274.65  82.6262  11039.4  116.465  30215.4  183.21  1259.25  55.2466  36.764  21.6512  13224  122.254  153.179  28.1325  707.111  38.3384  1.2426
15  0  758.107  37.894  1625.14  52.4547  5741.82  86.288  10948.1  116.68  37986.9  204.594  1715.68  63.7082  56.9869  23.4034  8708.34  103.019  171.879  29.9281  1104.22  44.5093  1.23654
16  0  412.87  27.1447  783.204  36.1628  2530.07  57.8296  11629.5  115.309  12258.6  119.221  493.62  35.4553  12.3344  18.3509  2200.65  56.0214  38.9171  21.5661  218.498  26.38  1.23301
17  0  929.245  43.2061  2701.73  65.2891  8663.72  105.133  10899.3  119.263  46198.1  225.683  1620.31  67.6209  23.1027  25.6988  16278.8  135.873  172.989  30.9012  1220.64  46.9507  1.40792
18  0  922.708  39.2989  1859.29  53.6918  5663.52  85.3188  11340.1  118.281  25984.9  170.844  992.109  51.0899  12.8892  20.4862  3611.79  69.7981  124.428  25.7502  440.642  32.0123  1.33675
19  0  944.497  40.8176  2115.04  56.9037  5146.98  82.4605  11216.7  117.471  24249.1  165.942  1093.02  51.9655  3.75186  19.5721  5607.05  83.2766  87.6607  24.015  501.549  32.804  1.33503
20  0  481.704  28.7465  785.115  36.4937  2483.63  57.8383  11606.8  115.24  9936.76  109.276  1306.12  47.4728  16.9522  19.7032  2581.33  59.3669  70.177  20.9535  276.474  27.2071  1.18084
21  0  1655.09  52.3138  3769.62  74.1018  8968.9  107.392  10645.4  118.961  45926.6  225.442  1896.62  69.8301  42.6516  25.3871  5471.93  84.2609  319.851  31.8946  1027.47  43.6798  1.23055
22  0  69.9627  13.4559  124.353  16.8619  604.79  29.0626  12455.5  114.88  1962.71  52.9992  108.766  17.3269  1.36988  25.9248  169.896  20.9227  18.8285  18.2122  30.1337  19.1775  1.12499
23  0  12.3151  8.06724  70.3151  12.6153  219.857  18.2411  12629.9  114.765  418.049  29.095  17.4716  9.50721  0.846578  27.6041  68.1345  15.5628  66.858  18.4734  0.52409  15.0527  1.17363
24  0  48.5982  11.2104  80.5156  13.5653  254.511  19.8091  12456.7  113.591  626.864  33.3886  67.3374  12.316  21.0923  36.2416  578.066  30.5438  80.0903  19.7975  22.2322  17.5512  1.16469
25  0  39.4933  10.8086  48.6331  12.365  219.148  19.0857  12659.1  115.164  540.418  31.8666  30.8822  10.7239  2.68854  27.8491  89.0494  17.1897  63.4047  18.4235  13.8275  15.7511  1.10781
26  0  10.6051  9.00183  28.8979  10.7158  187.018  17.4477  12786.8  118.696  384.203  28.6566  16.6051  9.56881  6.80217  28.0967  74.6361  16.1156  46.0981  17.1632  16.3058  16.3112  1.06364
27  0  34.2018  10.4916  69.3295  13.0044  196.655  17.9514  12551.5  113.584  376.256  28.0634  44.3426  10.4905  19.9935  28.9595  46.9945  15.3693  59.2852  18.6781  51.828  17.6494  1.25962
28  0  32.7834  10.5501  31.0555  10.9862  156.238  16.5455  12635.8  114.036  385.262  28.7922  6.05403  8.6743  38.2438  39.6195  62.6428  17.3623  96.3719  22.2214  4.83544  18.3151  1.20759
29  0  35.769  9.90059  42.8242  11.0505  205.12  17.7369  12480.1  113.193  352.503  27.8874  13.7285  8.24853  11.2301  35.2137  61.7586  16.5232  25.9233  18.4076  13.7254  17.4096  1.11002
30  0  23.7905  9.83874  6.31639  8.92259  160.313  15.9708  12454  113.51  204.54  23.2318  17.4671  7.82745  0.157097  27.6626  35.4196  14.9828  1.81537  15.5877  0.466599  15.4916  1.18118
31  0  26.3816  9.11338  33.7076  10.25  157.147  15.6581  12417.5  112.588  269.471  24.8433  4.02601  6.90082  6.61602  27.6214  52.2429  15.2768  62.786  19.0815  8.36189  15.9  1.19938
32  0  22.0624  9.72898  31.0232  10.4984  177.768  17.0909  12403.1  113.107  239.327  24.5669  7.54895  7.60109  8.10104  26.0533  51.0479  15.6283  46.6275  18.5833  5.85958  16.0777  1.16994
33  0  12.7445  8.61542  35.371  10.5782  188.23  16.8988  11712  109.06  123.277  20.3831  14.388  7.87633  0.830425  40.0769  54.1147  17.5441  49.3247  21.3832  0.145167  19.5488  1.10588
34  0  37.0646  10.9352  46.188  11.6919  539.789  26.6509  11866.5  110.995  607.725  33.5422  2.63569  8.74157  30.432  28.0498  39.7521  15.6888  61.2073  19.343  26.0076  16.4641  1.14962
