row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  115.247  15.5101  237.251  20.4634  347.808  24.0325  15595.7  127.707  1289.98  45.5147  118.129  17.3065  0.36698  32.5757  170.603  20.1121  58.0137  20.4242  62.3115  20.2035  1.22349
1  0  30.7692  11.3467  154.326  17.5359  507.327  27.1974  16026.2  129.418  1568.03  48.9181  10.1045  10.307  31.7451  31.2549  41.219  15.1316  114.01  21.1964  11.7816  17.728  1.2288
2  0  57.1062  13.3417  187.037  19.5071  741.28  32.1943  15842  129.945  2472.46  58.9364  20.4808  13.5439  23.0093  24.5672  41.012  14.783  12.8889  16.6934  9.66585  16.4857  1.10149
3  0  85.5298  15.6573  257.433  22.6062  1098.54  38.8695  16106.9  131.976  4230.08  74.7072  22.9845  16.4255  75.1657  22.9014  68.314  17.3851  68.8098  19.9009  25.7898  17.5549  1.02606
4  0  123.211  16.8536  309.334  23.9443  1439.48  43.6833  16146.8  132.599  5709.83  85.096  0.153492  17.2053  21.159  19.3132  6.16975  14.4643  18.9048  17.5631  6.12113  17.2147  1.1192
5  0  146.058  18.5395  406.664  27.1589  1656.49  47.0248  16260.9  133.584  6882.86  91.5948  7.92755  16.6106  19.9121  19.1749  42.8675  15.8025  96.1953  20.6781  3.09066  16.7834  1.13744
6  0  175.057  19.0013  415.641  26.9241  1811.99  48.7839  16181.7  133.577  7436.03  95.4146  0.664939  19.1158  0.0842148  16.9388  24.268  15.3467  73.4513  20.2778  14.4883  18.5301  1.1635
7  0  229.614  21.9843  440.615  28.7931  2184.8  53.293  16329.8  135.161  9433.24  106.166  4.30569  20.3861  30.0147  16.912  31.0285  16.5233  25.7931  18.0958  46.6448  18.9183  1.062
8  0  149.266  19.8014  442.121  29.1189  2248.48  54.1068  16112  134.231  9650.47  106.82  2.68594  20.5676  3.48925  19.0331  15.5972  17.7805  34.2747  20.1138  32.2088  20.0777  1.12577
9  0  187.382  20.6913  465.776  29.57  2193.06  53.4036  16496.6  134.763  9694.19  109.994  0.753847  21.065  23.6058  19.08  2.96814  16.2429  57.0964  20.232  22.5663  18.9207  1.06173
10  0  216.259  21.4655  488.089  30.012  2240.08  54.4149  16136.3  134.246  10484  111.258  19.4694  23.313  16.3838  19.5827  42.713  18.9189  88.6999  22.3203  30.5627  20.3323  1.18937
11  0  249.243  22.2386  538.946  30.7162  2346.53  55.3049  16439.2  135.575  10496.2  111.687  18.2297  22.5438  21.573  18.2296  86.4351  19.3846  74.071  20.2911  20.6878  18.2545  1.17088
12  0  247.834  22.3848  548.801  31.172  2519.48  57.2179  16524.2  135.63  11332.2  115.57  51.0151  24.0793  11.5917  17.6831  89.509  20.3921  35.2076  19.6392  53.9427  20.3124  1.19656
13  0  311.979  25.7943  579.225  33.4456  2533.61  58.3245  16343.1  135.847  13067.7  123.313  21.9421  26.8523  19.9805  17.5219  111.241  21.614  24.9122  20.3661  0.0416445  19.2027  1.06464
14  0  261.146  23.4918  578.244  32.4576  2583.62  58.163  16425  135.782  12831.9  122.292  53.7006  26.2179  49.6101  17.68  130.512  20.7431  33.5349  20.0182  26.0867  19.596  1.17172
15  0  318.183  24.6374  616.836  33.3724  2784.4  60.2316  16434.3  136.254  13410.9  125.165  12.1049  25.0918  28.381  16.3544  44.467  19.1803  24.9064  17.5988  17.9216  19.4954  1.18667
16  0  185.132  22.083  533.637  32.0003  2674.9  59.1109  16615.8  136.857  12363.2  120.231  64.6217  25.9067  4.12769  16.7012  16.8199  17.1331  47.5067  19.6064  17.5222  18.7591  1.0968
17  0  160.905  20.3867  473.059  29.9948  2350.12  55.514  17009.8  138.082  10660.9  112.301  0.431014  22.734  32.5666  19.1043  22.6465  17.5142  28.4985  19.1898  0.21703  18.5735  1.09177
