row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  9.88191  6.4712  6.53905  8.19426  71.3631  12.0656  9204.68  96.7969  17.4241  14.7701  10.4002  7.13469  31.1972  43.5219  21.5021  24.3969  98.1246  53.2399  158.821  66.6169  0.983769
1  0  3.28671  7.17319  7.90599  6.54076  129.274  14.4091  9562.09  98.6967  4.67856  13.6725  15.7505  7.40983  11.1843  41.775  10.6831  21.5116  41.3822  45.6127  25.9254  51.0685  1.08054
2  0  4.40338  6.79183  4.17279  7.92706  79.5754  12.4329  9999.3  100.854  9.23552  14.166  3.76119  6.51301  2.20923  44.7982  46.1398  22.2848  94.1285  44.5496  74.5993  50.2355  0.953903
3  0  3.53907  6.92759  26.8854  9.07053  84.3685  12.3363  10290.7  102.339  1.90253  13.1948  7.93348  7.0322  0.122542  37.2069  45.6988  19.2482  89.1922  37.3427  4.85372  41.0011  1.04151
4  0  2.83663  7.43781  2.90472  7.47784  82.5007  12.0035  10726.4  104.223  41.4236  14.9012  11.3377  6.44443  19.2662  28.529  32.6586  15.9751  95.9282  26.2774  30.9393  25.221  0.96323
5  0  1.6108  7.78872  7.31934  7.83765  104.093  13.3154  10903.5  105.003  17.8275  12.6717  3.26062  5.81434  40.4066  29.3809  7.82935  12.5225  36.7901  20.1683  14.5269  18.7556  1.14361
6  0  4.94782  7.25805  17.6072  8.78389  77.4304  12.3773  11001.5  105.609  3.52348  13.8518  20.8818  8.11493  29.3413  30.8608  7.79926  13.4649  41.1442  20.6514  23.9443  20.419  1.10123
7  0  7.00115  7.09785  10.0844  7.8403  95.2629  12.327  11259.7  106.527  7.58039  14.1736  10.576  6.25307  23.6374  45.442  23.9433  16.3958  21.3055  21.435  7.39873  21.5401  1.05698
8  0  18.3199  8.12649  5.86411  7.61847  140.391  14.5354  11558.2  108.052  33.3347  15.3489  9.92658  6.55715  39.4219  38.3672  16.4728  13.1691  68.0764  20.1386  17.8298  17.6677  1.02208
9  0  4.4097  6.80077  20.117  8.37985  170.739  15.7708  11586.8  110.038  76.1796  17.4257  225.151  16.9359  2.9505  27.4649  39.3592  14.533  27.3486  16.6339  20.874  13.9285  1.15918
10  0  8.96278  8.15977  47.9374  11.3762  898.819  33.0066  11771.7  111.928  847.667  37.678  116.592  15.723  24.1005  22.5953  12.0694  12.5361  2.67221  15.8952  12.3567  17.2135  1.15788
11  0  8.88143  9.17417  27.7695  12.4492  1048.51  36.3847  11754.2  111.229  969.358  40.0605  50.8124  13.7693  28.368  24.4988  13.8429  13.4002  28.9761  17.5272  7.95539  16.8336  0.998489
12  0  12.5443  7.84895  22.9557  10.2995  973.581  34.1866  11922.4  111.664  765.168  36.1939  49.9628  12.7711  10.978  23.5067  25.7732  13.3183  19.8802  16.0548  0.0381993  14.8952  1.0602
13  0  5.79698  8.32145  5.19904  10.4034  931.843  34.0057  11910.6  111.921  733.491  35.9138  50.1223  12.0297  4.73823  24.6961  2.10247  12.5171  42.4598  17.0571  9.81712  14.1817  1.19444
14  0  3.41383  8.16333  9.58825  9.69165  876.65  32.8549  12135.8  112.114  593.6  33.2128  41.7916  11.4308  2.72719  23.2465  48.3975  14.855  3.12323  14.9017  17.8249  16.4172  1.19174
15  0  2.68042  7.53631  19.6144  10.1777  788.96  31.0435  12412.9  113.565  535.968  31.915  59.0315  11.7108  24.2829  35.4636  28.6968  14.684  4.80123  18.2149  2.2549  18.6452  1.13175
16  0  38.788  10.3629  8.39094  9.05826  830.274  32.0596  12423  115.428  558.059  32.1161  39.8405  10.8321  38.8305  24.8169  31.1174  14.2424  33.3768  16.1656  23.3212  16.3554  1.13021
17  0  1.07355  9.07813  19.3736  10.9876  808.506  31.8944  12504.6  113.821  585.876  33.0362  47.85  11.6569  13.5985  22.4277  40.2587  14.1304  53.3117  17.8497  12.477  14.3092  1.06623
18  0  32.1507  9.82813  15.769  10.3449  855.871  32.434  12585  114.333  581.559  33.4695  33.7855  11.1477  12.6842  25.9595  3.07871  11.8312  21.9986  15.9813  24.7397  14.016  1.19338
19  0  38.5102  10.7562  14.5391  10.5712  896.581  33.284  12550.4  114.27  867.143  39.1357  11.0245  10.4058  4.27055  24.6041  28.8608  13.505  19.1164  16.0764  10.1879  15.6824  1.21457
20  0  24.2527  12.0491  51.1395  15.4113  2607.43  55.6941  12051.6  115.341  3556.63  68.401  103.36  20.3548  14.7412  22.2858  45.0273  17.8732  57.6951  23.0915  13.529  20.7895  1.06153
21  0  5.44263  8.35306  11.4095  9.3693  351.795  21.8178  12892.3  115.001  281.472  26.6596  14.3346  9.20451  11.4479  40.9188  19.1101  14.9336  71.8538  19.7875  3.02025  17.604  1.15606
22  0  52.603  11.751  40.5815  12.6927  1572.73  43.5131  12506.4  116.933  2058.57  55.0362  85.2152  16.7311  9.79636  21.1187  17.5858  10.2522  5.66105  15.9278  6.96936  15.7346  1.11681
23  0  3.18433  9.56715  36.208  12.441  984.541  35.2174  12958.4  119.053  1144.48  42.7534  46.9487  14.3947  19.7717  27.1695  21.0719  13.6903  33.0825  17.5842  8.85118  17.3633  1.20889
24  0  27.3651  10.6288  127.719  16.4915  1171.78  38.276  12753.4  117.832  1599.83  48.8127  214.219  21.0909  0.820145  23.9527  167.412  19.748  55.2795  17.8373  106.724  19.3536  1.20188
25  0  31.1606  10.6385  46.0389  12.7501  1021.42  35.5613  12876.3  117.329  1396.29  46.065  124.561  17.6023  1.50792  23.4544  0.537533  12.9633  32.9127  17.0181  23.5769  16.6728  1.06617
26  0  19.757  10.3695  2.87261  10.6398  1014.42  35.9119  13059.7  117.381  1407.09  46.9017  90.6877  16.077  4.588  21.7823  27.6265  13.6222  25.3426  16.6602  27.9705  16.5518  1.24797
27  0  31.6922  11.4334  80.3717  15.5062  1353.49  41.6304  12784  117.017  2260.32  56.6974  297.832  24.7646  35.467  21.0261  28.857  13.5527  15.3241  15.8461  0.695528  14.6962  1.19529
28  0  41.6914  13.1017  154.459  19.5571  2375.01  54.0826  12420.3  117.539  5214.35  81.3363  524.644  32.2452  28.8008  19.7414  27.9594  17.54  55.6785  20.8407  5.51093  18.8215  1.04803
29  0  33.148  10.7051  70.4705  14.4588  1018.83  36.1209  12826.9  116.632  1733.63  51.0227  174.834  19.2173  31.6409  28.7798  2.20493  13.8885  41.1303  19.13  13.6512  18.8046  1.19083
30  0  29.5312  10.6828  86.5649  14.6937  820.643  32.8046  12999  117.279  1445.29  46.9565  33.966  14.5331  31.9151  28.0255  2.17207  12.5042  32.1907  16.747  0.433768  15.4781  1.06004
31  0  27.6559  10.7002  56.3276  13.7339  778.236  32.1545  12833.3  116.455  1474.88  47.272  60.9529  14.629  24.5864  23.9468  29.5708  13.7055  14.1774  15.9489  16.7072  15.535  1.1826
32  0  37.2441  11.8789  133.954  17.1559  1046  36.7258  12873.6  118.245  2496.03  58.1281  99.1523  17.2927  8.00695  20.5681  51.2884  15.0164  39.2929  16.9565  6.03361  15.0453  1.00187
33  0  28.9348  11.2989  111.47  16.4216  823.432  33.4348  12826.4  117.315  2172.16  55.1443  3.34913  12.3717  25.7548  21.583  58.2433  15.7678  24.2469  15.7135  19.9307  15.6054  1.12054
34  0  43.2051  11.8896  89.2782  14.4335  335.431  22.4361  12858  116.417  693.67  35.2766  10.7727  9.86201  18.4484  23.442  60.0485  14.9431  42.1497  16.4733  18.7152  15.2211  1.15452
