row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  157.71  22.133  141.861  25.2429  7715.83  95.3957  21453.7  156.452  19070.2  148.766  114.621  33.6737  7.91243  21.47  76.2853  22.3853  2.76417  19.1672  5.74638  18.9252  1.12247
1  0  151.836  21.3393  80.9313  22.2174  5823.02  83.2221  21732.4  155.794  14520.2  131.175  134.984  30.5134  5.92889  19.9825  97.1116  19.9232  34.7033  18.7833  23.9792  16.0864  1.34353
2  0  215.708  23.4781  191.181  26.3897  8858.64  101.679  21584.8  158.13  23220  163.07  155.406  39.0886  29.6402  23.5862  59.6522  23.3286  41.0906  21.4381  26.2589  20.9339  1.25349
3  0  193.663  24.0273  145.278  25.6564  8996.72  102.428  21365.2  156.77  23890.3  165.155  214.364  39.093  41.0107  20.3506  12.6854  20.3254  78.9409  21.8458  16.8846  17.9692  1.22275
4  0  24.0543  12.3817  20.8499  13.3563  860.673  33.9192  23104.5  155.226  1759.9  53.7703  6.80596  13.0719  34.1757  35.5057  82.1332  17.0141  41.8585  19.9078  13.582  17.6987  1.26511
5  0  28.438  14.1935  21.2371  14.5006  1261.64  41.1408  22700.6  155.456  2972.68  65.3481  7.33267  14.9287  26.1164  26.3722  61.7856  16.7105  51.4415  17.9787  33.2371  14.2205  1.18375
6  0  69.46  15.081  37.7926  15.621  1553.1  44.7515  22512.6  155.15  3613.09  71.0431  24.8403  17.0753  16.1765  24.735  30.1188  15.4865  46.2144  17.9004  8.17232  16.0071  1.25165
7  0  52.1292  14.5971  30.3939  15.4628  1686.12  46.1177  22489.6  156.041  3874.87  73.4895  30.0591  17.991  34.6583  28.4984  50.79  17.5038  94.4917  20.3292  48.3131  17.5998  1.21718
8  0  37.1788  13.3852  60.185  14.975  480.523  26.8368  22900.2  153.788  960.163  42.9722  0.131133  11.1335  19.7049  30.451  45.3155  16.1703  45.1114  17.5091  44.0968  17.5595  1.16475
9  0  61.3606  13.8573  96.1853  16.0754  358.097  23.7616  22948.3  156.119  416.838  33.3918  26.0644  10.0446  32.9251  33.8094  68.827  16.7242  41.4073  18.0892  26.9699  13.9865  1.18367
10  0  16.3929  11.247  43.9949  13.6421  434.327  25.6535  22943.4  154.029  699.212  39.0808  555.565  28.3975  43.6521  36.5618  71.8687  17.3506  45.4344  18.379  22.5181  15.3545  1.21723
11  0  3.81592  11.4562  65.2102  15.1799  293.715  22.1944  23113.8  153.883  496.697  34.2676  18.3168  10.9946  28.614  28.9532  98.2522  18.2133  38.4358  18.3168  2.0468  14.4457  1.20717
12  0  38.4641  12.2268  53.0384  13.6898  293.508  21.5467  22837.7  152.636  446.806  33.603  30.2125  10.9171  27.1098  36.1561  73.2329  17.5894  97.0572  20.1468  3.73064  15.4755  1.24543
13  0  32.3122  12.0227  85.9895  15.3406  354.551  23.4736  22844.7  154.444  612.572  36.1159  21.944  11.2386  15.9296  32.2079  128.458  19.5341  46.8311  17.6204  2.12922  15.5749  1.26583
14  0  18.5288  12.7536  109.364  17.01  353.537  24.1887  23103.3  154.105  750.327  39.1517  28.2432  11.744  50.0981  31.2058  154.274  20.3559  40.599  18.2312  15.7331  15.5297  1.20188
15  0  486.862  30.7166  1173.99  43.5031  1913.81  53.4031  21810.2  155.239  11248  117.15  358.337  34.0248  9.90982  25.6309  1083.57  43.3753  1.99705  19.1647  139.173  23.2481  1.2731
16  0  350.972  27.8095  1308.75  44.9823  2310.84  57.2385  21575.2  154.178  10966.8  115.464  338.662  32.6938  8.18597  26.0892  6844.93  89.4965  43.4844  22.4249  228.679  26.695  1.14372
17  0  451.631  29.3949  1086.15  41.7099  2275.3  56.38  21833.4  154.763  9263.79  107.309  316.357  32.2644  4.86004  27.9424  4081.56  70.5242  39.5916  21.8958  212.204  26.4216  1.36847
18  0  100.118  16.2602  278.463  22.7454  440.08  27.0847  22409.6  152.88  1791.31  53.414  93.5932  17.533  34.2606  32.6684  359.708  26.9573  54.9002  18.1105  1.279  15.9802  1.17373
