row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  37.2162  13.9923  92.717  17.1287  506.715  27.9796  29107.1  172.735  400.183  34.9223  20.9456  12.115  0.040209  37.0618  65.1324  19.1995  50.7356  21.2995  4.60148  18.9336  1.2321
1  0  62.8134  15.56  94.3481  17.5173  471.952  27.4417  29113.1  173.365  507.286  37.8332  52.8143  13.5762  13.6831  42.0409  25.9509  17.5809  43.4854  21.9449  14.2726  20.4912  1.15132
2  0  1103.42  42.457  1763.83  53.241  4482.06  77.6983  27650.5  175.484  9516.61  112.763  1306.6  50.461  17.8747  32.0766  1403.55  47.1833  48.3524  24.8657  498.083  34.5982  1.14688
3  0  1409.5  47.3256  2229.84  58.9599  5188.22  83.5166  27363.5  175.799  12078.7  125.338  1674.81  56.7426  16.6325  31.239  1739.78  52.0137  77.468  25.0777  679.025  38.0686  1.19732
4  0  1866.53  51.7195  2431.59  60.472  4356.66  77.7539  27462.4  175.863  13094.5  129.803  1773.16  58.5817  12.2228  30.9319  1431.42  48.6147  51.976  26.3  896.703  42.0807  1.30796
5  0  1210.11  43.4609  1835.94  53.2752  3223.23  67.7425  28282.7  176.906  9888.47  113.867  1166.55  48.114  52.0134  30.7488  1173.47  43.8597  86.2977  24.1888  556.701  34.8448  1.24989
6  0  915.287  39.1946  1676.9  50.7871  2823.58  63.4761  28562.3  177.294  8371.39  106.295  749.667  41.6637  25.9064  35.5947  678.149  36.6507  110.558  26.7468  390.486  33.1126  1.27746
7  0  1454.79  47.859  2585.02  62.2105  4270.33  77.5529  28196.1  178.383  14384.2  134.825  1218.87  51.5915  49.1422  29.958  1058.04  43.9333  69.6524  25.6889  447.87  34.1219  1.19623
8  0  1420.21  47.4981  3168.48  67.2967  4468.82  79.3628  28263.1  179.068  16297.7  142.754  1190.96  52.5524  42.5136  28.9329  432.812  33.476  111.049  27.0613  548.363  36.5346  1.2678
9  0  1192.41  43.2356  1939.41  54.4067  3313.99  68.5622  28650  178.562  11439.7  121.419  717.956  43.2678  39.7134  30.6529  372.619  31.2268  51.5867  24.5281  268.2  29.9217  1.1845
10  0  1357  47.0785  2675.76  63.7843  5632.16  87.3367  27637.7  177.576  18304.2  149.939  1059.43  52.6085  29.211  32.5624  3339.96  69.4207  66.6755  26.4298  658.652  38.2049  1.29358
