row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
29  0  314.475  24.3691  812.47  35.1657  1007.19  39.2705  21097.7  150.247  4120.76  75.3248  507.935  31.1985  8.48105  34.0481  3715.64  66.7918  68.0156  22.0714  188.973  25.655  1.11895
30  0  56.0869  12.8352  110.627  15.5512  252.432  20.2174  21221.2  147.599  266.703  28.348  19.6103  9.2859  15.3993  36.1118  51.8266  17.315  28.0031  19.2786  7.7479  19.1291  1.12711
31  0  3.98674  13.4432  60.3485  18.264  2247.64  52.9654  21734.9  153.843  3415.53  69.2318  10.2891  16.973  22.7916  28.5335  97.8223  20.1023  25.047  20.6588  35.1706  17.4526  1.22248
32  0  10.2454  11.2736  73.4219  14.4722  234.447  19.7675  21553.9  148.265  147.018  25.3637  2.45735  8.52621  13.0433  31.8917  46.8285  15.9012  53.5999  19.3648  12.4899  17.4397  1.08975
33  0  22.2626  12.5955  79.7984  16.6271  1347.79  41.7083  21868.5  151.99  1859.7  54.8742  2.20299  11.2914  10.8809  30.4668  71.8529  17.4175  19.9927  17.8221  0.602861  16.5525  1.11944
34  0  35.3143  13.8129  24.0408  14.7213  1559.43  44.4669  22436.1  153.951  2005.11  56.5514  7.90769  13.2755  24.2613  28.8834  47.9485  16.7917  40.3563  18.8465  3.43042  17.7368  1.25858
35  0  41.9184  13.1222  93.6222  15.872  444.633  25.6185  22007.3  151.403  520.473  34.094  58.2473  11.9028  22.351  30.7288  89.0427  16.9339  2.18406  16.8281  16.5678  16.5115  1.21171
36  0  23.5304  13.2373  65.0537  16.0417  1323.75  41.1504  21904.2  151.752  1702.29  52.9065  0.268441  12.9486  21.3617  33.8709  98.4128  18.3203  48.6098  19.2367  0.570023  17.4169  1.18023
37  0  2.22892  10.7935  67.3088  15.0088  378.46  24.3717  21888.2  150.485  412.838  32.5775  21.4644  11.2362  8.53456  37.4579  82.7352  17.7186  32.8513  18.5611  26.0839  13.0813  1.48507
38  0  81.2559  15.5233  83.6514  17.0411  1436.27  43.0407  22006.9  152.235  1929.57  55.1174  0.0822678  12.3913  42.1946  31.7956  102.311  18.5928  29.3443  18.3578  0.694018  17.0402  1.26944
39  0  45.1352  13.4536  122.244  16.6418  524.869  27.2341  21922  150.044  486.692  32.9389  23.0808  10.1929  2.23853  35.792  216.218  22.7467  50.8168  19.7241  17.5496  17.858  1.27165
40  0  24.0211  13.8117  86.6806  18.9863  2460.54  55.2479  21644.9  151.957  3612.68  71.5718  13.9277  17.2283  15.273  27.8331  119.698  19.7626  53.6583  20.543  2.12804  18.8578  1.10872
41  0  24.8794  12.7308  76.2618  15.94  944.873  35.5094  21596.9  150.623  1153.07  45.5626  34.6234  14.4765  82.6218  31.7476  115.671  18.8014  73.2497  19.8853  19.0008  18.1574  1.26195
42  0  34.0739  12.7978  59.2066  14.8578  808.393  32.813  22052.2  151.024  979.345  42.8818  31.9102  13.2366  9.67845  43.3288  70.97  18.923  96.3489  22.9438  5.69438  18.2779  1.30187
43  0  35.6488  12.7502  76.4921  16.053  903.508  35.2249  21880.7  151.157  1127.02  45.3554  6.98035  11.1074  15.7367  32.1061  84.2815  18.1852  41.0091  18.8362  10.7663  16.4383  1.20471
44  0  34.1955  12.6543  85.4336  16.1701  869.506  34.5372  22101.2  155.252  1004.69  43.4539  35.9267  13.8249  57.7232  31.1791  86.6077  17.6686  74.6104  20.5792  5.43971  17.1817  1.17689
45  0  58.7439  13.75  60.8451  14.9512  938.449  35.4597  21970.7  151.327  1369.32  49.5114  24.3418  13.5632  8.28767  32.5204  93.0274  18.1903  35.7645  18.998  4.1035  18.0057  1.31761
46  0  24.5317  13.1196  69.5358  15.9807  793.364  32.8756  22158.9  154.266  1032.76  43.3387  50.435  12.9665  24.7417  31.6835  115.946  18.0638  86.0122  19.6138  39.1426  17.9915  1.14684
