row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
0  0  483.793  28.8377  848.177  37.1983  1188.06  42.8924  25050.3  164.391  5036.5  83.4903  513.294  32.7863  54.1233  39.643  2842.39  60.555  83.0464  25.9124  202.015  28.738  1.18519
1  0  33.0563  13.2815  126.101  17.6515  589.556  29.3846  28162.7  170.075  444.952  35.9675  28.0671  13.3024  52.8573  50.8231  88.4057  22.0901  67.8121  24.7826  20.4725  22.4166  1.20596
2  0  638.434  31.4894  487.029  30.793  1239.12  43.5008  25907.3  166.899  7133.83  95.9761  169.652  27.03  23.5721  31.3784  119.381  23.307  39.0139  23.5263  217.83  28.8681  1.18247
3  0  474.482  34.1168  2816.23  64.1281  5928.74  88.5033  25375  170.09  14101.5  133.875  1351.89  54.0207  16.8359  28.0274  627.79  37.656  48.8514  27.0603  712.246  40.757  1.28012
4  0  21.8849  13.0908  34.0626  14.2479  326.162  23.1448  28572.4  170.295  175.506  27.7274  29.2624  9.54356  60.1601  52.6269  89.1675  21.6389  27.6082  24.4537  2.6045  22.7471  1.45548
5  0  101.573  16.1819  130.457  18.2648  321.151  23.9139  24762.2  160.514  1027.65  44.7651  39.8862  14.5581  44.6211  42.4334  60.8297  19.7078  11.4896  22.5567  1.62037  20.6349  1.18722
6  0  239.78  23.4373  442.877  29.711  1773.84  49.636  26759.3  169.797  7256.51  96.661  37.5445  22.5916  43.7017  40.75  897.005  42.6127  67.6552  25.4577  44.1942  24.8321  1.08413
7  0  255.097  24.1309  676.051  33.9941  1923.76  51.3033  27570.7  170.96  3204.99  70.5489  183.939  24.695  37.2979  48.4073  912.56  40.4177  40.6125  26.1785  116.524  27.8311  1.22815
8  0  1536.41  46.9719  1513.43  49.1236  3264.38  67.5135  25133.7  167.783  8258.11  104.618  729.557  40.5765  42.9217  31.8461  1281.57  45.1959  85.5504  25.6892  306.374  30.8026  1.10305
9  0  113.084  17.791  102.905  19.4192  2282.92  53.7622  27482.1  170.628  3931.52  75.7507  171.092  24.045  12.7301  33.9898  49.9058  20.2552  76.7561  23.6547  9.13001  21.3687  1.20532
