row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
29  0  1763.54  49.4238  2856.98  62.539  2710.67  63.4274  17033.2  139.552  9378.27  109.592  1746.58  54.0392  44.8547  23.32  4985.49  77.1194  187.359  26.9578  903.802  39.5955  1.27354
30  0  646.784  32.9638  1316.61  45.1474  2904.96  62.6817  17358.6  139.649  8089.22  101.927  1043.74  44.0946  33.2952  25.78  2485.39  57.8405  166.558  26.4744  547.596  34.5645  1.10151
31  0  1068.08  39.674  1860.2  51.6256  3187.01  65.47  17457.3  139.896  7442.21  97.8195  593.265  36.8392  24.7875  24.0126  1563.77  47.0809  110.652  24.0739  415.617  31.6595  1.273
32  0  13.7661  11.1776  85.4621  15.0501  387.738  24.2387  18671  138.377  496.299  33.2898  18.111  10.1816  36.0256  29.5924  41.3074  15.079  22.7028  17.3934  0.389801  15.8915  1.22618
33  0  56.9083  13.3457  110.381  16.4819  889.423  34.0675  18480.7  138.774  1458.26  48.4679  15.361  11.5302  28.7735  27.9755  2.80094  13.24  57.8439  18.4065  5.75712  15.431  1.23964
34  0  75.6877  13.895  61.2062  14.544  1129.23  37.9156  18510.2  140.716  1932.6  54.5201  60.8719  15.4454  2.95805  26.5695  8.6741  11.993  45.3433  17.4838  11.5944  15.232  1.20035
35  0  72.2837  14.6101  61.395  15.722  1238.39  40.2357  18284.1  139.808  2349.64  59.0436  24.1725  14.5392  18.72  27.3325  9.3418  13.7999  23.0293  17.3324  18.6685  17.6628  1.25602
36  0  22.5028  11.2628  69.0865  15.4909  1510.43  43.773  17929.1  137.445  1885.96  53.4133  0.522033  13.1833  11.5138  25.1722  50.7824  16.0107  27.9598  17.3304  1.64478  15.7946  1.12364
37  0  21.4265  12.7805  45.9902  15.0734  1642.75  45.0686  17733.8  140.515  2191.49  57.0338  59.8844  15.9845  39.6154  25.3741  27.1925  14.6283  49.9144  18.3195  2.35289  16.2024  1.02005
38  0  22.3252  13.1049  85.7888  17.0929  1633.02  45.3725  17656.7  136.776  2216.89  56.9835  43.8468  15.1378  32.9052  26.4237  29.9949  14.7447  46.6265  17.5763  1.46468  15.0968  1.24005
39  0  59.3191  13.5887  57.4533  15.495  1578.6  44.541  18206.9  138.621  2150.94  58.5139  28.4725  16.1821  14.4875  27.1198  29.0545  15.6345  11.6893  17.6229  19.9728  15.9583  1.13466
40  0  46.9444  12.4019  89.8687  15.8252  1433.47  42.0271  18046.7  142.025  1959.87  54.041  47.3351  15.8164  23.2595  24.3921  29.5238  14.5278  9.88353  17.1656  0.78439  15.8495  1.19628
41  0  15.0871  12.4876  44.3407  15.2814  1481.95  43.334  17867.6  138.097  2289.28  58.3998  59.1977  16.7836  17.2721  23.4764  10.1497  13.9109  20.2532  17.0429  5.97361  15.9072  1.15616
